auxco_id,question_id,question_index,entry_type,question_type,question_text_present,question_text_past,answer_id,answer_text,answer_id_combination,answer_kldb_id,answer_isco_id,corresponding_answer_level,last_question
6073,Q6073_1,1,answer_option,"","","",1,Nein,"",63393,1412,"",TRUE
6073,Q6073_1,1,answer_option,"","","",2,Ja,"",63394,1412,"",TRUE
6102,Q6102_1,1,question,spezialisierung,Welche Aufgaben führen Sie dabei in der Regel aus?,Welche Aufgaben haben Sie dabei in der Regel ausgeführt?,"","","","","","",
6102,Q6102_1,1,answer_option,"","","",1,Großveranstaltungen mit mehr als 1000 Teilnehmern managen,"",63404,3332,"",TRUE
6102,Q6102_1,1,answer_option,"","","",2,Veranstaltungen mit weniger als 1000 Teilnehmern managen,"",63403,3332,"",TRUE
6102,Q6102_1,1,answer_option,"","","",3,das Veranstaltungsmanagement bei einzelnen Aufgaben unterstützen,"",63402,3332,"",TRUE
7001,Q7001_1,1,question,anforderungsniveau,Ist für Ihre Tätigkeit in der Regel eine berufliche Weiterbildung erforderlich?,War für diese Tätigkeit in der Regel eine berufliche Weiterbildung erforderlich?,"","","","","","",
7001,Q7001_1,1,answer_option,"","","",1,Nein,"",81102,3256,isco_skill_level_2,TRUE
7001,Q7001_1,1,answer_option,"","","",2,Ja,"",81103,3256,isco_skill_level_3,TRUE
7002,Q7002_1,1,question,anforderungsniveau,Ist für Ihre Tätigkeit in der Regel eine berufliche Weiterbildung erforderlich?,War für diese Tätigkeit in der Regel eine berufliche Weiterbildung erforderlich?,"","","","","","",
7002,Q7002_1,1,answer_option,"","","",1,Nein,"",81112,3251,isco_skill_level_2,TRUE
7002,Q7002_1,1,answer_option,"","","",2,Ja,"",81113,3251,isco_skill_level_3,TRUE
7003,Q7003_1,1,question,anforderungsniveau,Ist für Ihre Tätigkeit in der Regel eine berufliche Weiterbildung erforderlich?,War für diese Tätigkeit in der Regel eine berufliche Weiterbildung erforderlich?,"","","","","","",
7003,Q7003_1,1,answer_option,"","","",1,Nein,"",73222,3344,isco_skill_level_2,TRUE
7003,Q7003_1,1,answer_option,"","","",2,Ja,"",73223,3344,isco_skill_level_3,TRUE
7005,Q7005_1,1,question,anforderungsniveau,Ist für Ihre Tätigkeit in der Regel ein abgeschlossenes Masterstudium erforderlich?,War für diese Tätigkeit in der Regel ein abgeschlossenes Masterstudium erforderlich?,"","","","","","",
7005,Q7005_1,1,answer_option,"","","",1,Nein,"",73223,3343,isco_skill_level_3,TRUE
7005,Q7005_1,1,answer_option,"","","",2,Ja,"",73224,2421,isco_skill_level_4,TRUE
7009,Q7009_1,1,question,anforderungsniveau,Ist für Ihre Tätigkeit in der Regel eine Weiterbildung als biomedizinische/r Fachanalytiker/in für Immunhämatologie und Transfusionsmedizin erforderlich?,War für diese Tätigkeit in der Regel eine Weiterbildung als biomedizinische/r Fachanalytiker/in für Immunhämatologie und Transfusionsmedizin erforderlich?,"","","","","","",
7009,Q7009_1,1,answer_option,"","","",1,Nein,"",81212,3212,isco_skill_level_2,TRUE
7009,Q7009_1,1,answer_option,"","","",2,Ja,"",81213,3212,isco_skill_level_3,TRUE
7013,Q7013_1,1,question,anforderungsniveau,Ist für Ihre Tätigkeit in der Regel eine berufliche Weiterbildung erforderlich?,War für diese Tätigkeit in der Regel eine berufliche Weiterbildung erforderlich?,"","","","","","",
7013,Q7013_1,1,answer_option,"","","",1,Nein,"",81232,3211,isco_skill_level_2,TRUE
7013,Q7013_1,1,answer_option,"","","",2,Ja,"",81233,3211,isco_skill_level_3,TRUE
7015,Q7015_1,1,question,anforderungsniveau,Ist für Ihre Tätigkeit in der Regel ein abgeschlossene Weiterbildung erforderlich?,War für diese Tätigkeit in der Regel ein abgeschlossene Weiterbildung erforderlich?,"","","","","","",
7015,Q7015_1,1,answer_option,"","","",1,Nein,"",81242,3240,isco_skill_level_2,TRUE
7015,Q7015_1,1,answer_option,"","","",2,Ja,"",81243,3240,isco_skill_level_3,TRUE
7021,Q7021_1,1,question,anforderungsniveau,Welche Art von Ausbildung ist für Ihre Tätigkeit in der Regel erforderlich?,Welche Art von Ausbildung war für diese Tätigkeit in der Regel erforderlich?,"","","","","","",
7021,Q7021_1,1,answer_option,"","","",1,eine abgeschlossene Berufsausbildung,"",81332,3256,isco_skill_level_2,TRUE
7021,Q7021_1,1,answer_option,"","","",2,eine berufliche Weiterbildung,"",81333,3256,isco_skill_level_3,TRUE
7021,Q7021_1,1,answer_option,"","","",3,ein abgeschlossenes Bachelorstudium,"",81333,3256,isco_skill_level_3,TRUE
7022,Q7022_1,1,question,sonstige,Gehört die medizinische Versorgung von Patienten zu Ihren Aufgaben?,Gehörte die medizinische Versorgung von Patienten zu Ihren Aufgaben?,"","","","","","",
7022,Q7022_1,1,answer_option,"","","",1,Ja,"",81341,3258,"",TRUE
7022,Q7022_1,1,answer_option,"","","",2,Nein,"",81341,8322,"",TRUE
7023,Q7023_1,1,question,sonstige,Führen Sie normale Entbindungen selbstständig durch oder unterstützen Sie hauptsächlich andere Hebammen bei der Betreuung von Mutter und Kind?,Haben Sie normale Entbindungen selbstständig durchgeführt oder unterstützten Sie hauptsächlich andere Hebammen bei der Betreuung von Mutter und Kind?,"","","","","","",
7023,Q7023_1,1,answer_option,"","","",1,Durchführung von Entbindungen,"",81353,2222,"",TRUE
7023,Q7023_1,1,answer_option,"","","",2,Unterstützung bei der Betreuung von Mutter und Kind,"",81352,3222,"",TRUE
7028,Q7028_1,1,question,spezialisierung,"Arbeiten Sie in der Arbeits-, Sport- oder Umweltmedizin?","Haben Sie in der Arbeits-, Sport- oder Umweltmedizin gearbeitet?","","","","","","",
7028,Q7028_1,1,answer_option,"","","",1,Nein,"",81404,2211,"",TRUE
7028,Q7028_1,1,answer_option,"","","",2,Ja,"",81484,2212,"",TRUE
7036,Q7036_1,1,question,sonstige,Welche Tiere behandeln Sie?,Welche Tiere haben Sie behandelt?,"","","","","","",
7036,Q7036_1,1,answer_option,"","","",1,Groß- und Nutztiere ,"",81514,2250,"",TRUE
7036,Q7036_1,1,answer_option,"","","",2,Haus- und Heimtiere ,"",81524,2250,"",TRUE
7036,Q7036_1,1,answer_option,"","","",3,sonstige,"",81504,2250,"",TRUE
7041,Q7041_1,1,question,spezialisierung,Sind Sie in der klinischen Psychologie tätig?,Waren Sie in der klinischen Psychologie tätig?,"","","","","","",
7041,Q7041_1,1,answer_option,"","","",1,Ja,"",81624,2634,"",TRUE
7041,Q7041_1,1,answer_option,"","","",2,Nein,"",81614,2634,"",TRUE
7043,Q7043_1,1,question,anforderungsniveau,Welche Art von Ausbildung ist für Ihre Tätigkeit in der Regel erforderlich?,Welche Art von Ausbildung war für diese Tätigkeit in der Regel erforderlich?,"","","","","","",
7043,Q7043_1,1,answer_option,"","","",1,eine abgeschlossene Berufsausbildung als Masseur/in und medizinische/r Bademeister/in,"",81712,3255,isco_skill_level_2,TRUE
7043,Q7043_1,1,answer_option,"","","",2,eine abgeschlossene Berufsausbildung oder ein Bachelorstudium im Bereich Physiotherapie,"",81713,2264,isco_skill_level_3,TRUE
7043,Q7043_1,1,answer_option,"","","",3,ein abgeschlossenes Masterstudium im Bereich Motologie,"",81714,2264,isco_skill_level_4,TRUE
7047,Q7047_1,1,question,anforderungsniveau,Ist für Ihre Tätigkeit in der Regel ein abgeschlossenes Masterstudium im Bereich Ergotherapie erforderlich?,War für diese Tätigkeit in der Regel ein abgeschlossenes Masterstudium im Bereich Ergotherapie erforderlich?,"","","","","","",
7047,Q7047_1,1,answer_option,"","","",1,Nein,"",81723,2269,isco_skill_level_3,TRUE
7047,Q7047_1,1,answer_option,"","","",2,Ja,"",81724,2269,isco_skill_level_4,TRUE
7048,Q7048_1,1,question,anforderungsniveau,Ist für Ihre Tätigkeit in der Regel ein abgeschlossenes Masterstudium erforderlich?,War für diese Tätigkeit in der Regel ein abgeschlossenes Masterstudium erforderlich?,"","","","","","",
7048,Q7048_1,1,answer_option,"","","",1,Nein,"",81733,2266,isco_skill_level_3,TRUE
7048,Q7048_1,1,answer_option,"","","",2,Ja,"",81734,2266,isco_skill_level_4,TRUE
7049,Q7049_1,1,question,anforderungsniveau,Ist für Ihre Tätigkeit in der Regel ein abgeschlossenes Masterstudium im Bereich Kunst- oder Musiktherapie erforderlich?,War für diese Tätigkeit in der Regel ein abgeschlossenes Masterstudium im Bereich Kunst- oder Musiktherapie erforderlich?,"","","","","","",
7049,Q7049_1,1,answer_option,"","","",1,Nein,"",81743,2269,isco_skill_level_3,TRUE
7049,Q7049_1,1,answer_option,"","","",2,Ja,"",81744,2269,isco_skill_level_4,TRUE
7050,Q7050_1,1,question,sonstige,Wenden Sie überwiegend homöopathische Heilverfahren an?,Haben Sie überwiegend homöopathische Heilverfahren angewendet?,"","","","","","",
7050,Q7050_1,1,answer_option,"","","",1,Nein,"",81752,2230,"",TRUE
7050,Q7050_1,1,answer_option,"","","",2,Ja,"",81753,2230,"",TRUE
7051,Q7051_1,1,question,anforderungsniveau,Ist für Ihre Tätigkeit in der Regel eine berufliche Weiterbildung erforderlich?,War für diese Tätigkeit in der Regel eine berufliche Weiterbildung erforderlich?,"","","","","","",
7051,Q7051_1,1,answer_option,"","","",1,Ja,"",81763,2265,isco_skill_level_3,TRUE
7051,Q7051_1,1,answer_option,"","","",2,Nein,"",81762,2265,isco_skill_level_2,TRUE
7053,Q7053_1,1,question,anforderungsniveau,Welche Art von Ausbildung ist für Ihre Tätigkeit in der Regel erforderlich?,Welche Art von Ausbildung war für diese Tätigkeit in der Regel erforderlich?,"","","","","","",
7053,Q7053_1,1,answer_option,"","","",1,eine abgeschlossene Berufsausbildung,"",81782,3259,isco_skill_level_2,TRUE
7053,Q7053_1,1,answer_option,"","","",2,eine berufliche Weiterbildung zum Diabetesberater/in,"",81783,3259,isco_skill_level_3,TRUE
7053,Q7053_1,1,answer_option,"","","",3,ein abgeschlossenes Bachelorstudium,"",81783,2269,isco_skill_level_3,TRUE
7053,Q7053_1,1,answer_option,"","","",4, ein abgeschlossenes Masterstudium,"",81784,2269,isco_skill_level_4,TRUE
7057,Q7057_1,1,question,anforderungsniveau,Welche Art von Ausbildung ist für Ihre Tätigkeit in der Regel erforderlich?,Welche Art von Ausbildung war für diese Tätigkeit in der Regel erforderlich?,"","","","","","",
7057,Q7057_1,1,answer_option,"","","",1,eine abgeschlossene Berufsausbildung,"",81822,3213,isco_skill_level_2,TRUE
7057,Q7057_1,1,answer_option,"","","",2,eine berufliche Weiterbildung,"",81822,3213,isco_skill_level_3,TRUE
7057,Q7057_1,1,answer_option,"","","",3,ein abgeschlossenes Hochschulstudium der Pharmazie,"",81804,2262,isco_skill_level_4,TRUE
7065,Q7065_1,1,question,sonstige,Leiten Sie Altenpflegeschüler/innen und Hilfskräfte an?,Haben Sie Altenpflegeschüler/innen und Hilfskräfte angeleitet?,"","","","","","",
7065,Q7065_1,1,answer_option,"","","",1,Ja,"",82103,3221,"",TRUE
7065,Q7065_1,1,answer_option,"","","",2,Nein,"",82102,3221,"",TRUE
7066,Q7066_1,1,question,sonstige,Leiten Sie Altenpflegeschüler/innen und Hilfskräfte an?,Haben Sie Altenpflegeschüler/innen und Hilfskräfte angeleitet?,"","","","","","",
7066,Q7066_1,1,answer_option,"","","",1,Nein,"",82182,3221,"",TRUE
7066,Q7066_1,1,answer_option,"","","",2,Ja,"",82183,3221,"",TRUE
7072,Q7072_1,1,question,anforderungsniveau,Ist für Ihre Tätigkeit in der Regel eine berufliche Weiterbildung erforderlich?,War für diese Tätigkeit in der Regel eine berufliche Weiterbildung erforderlich?,"","","","","","",
7072,Q7072_1,1,answer_option,"","","",1,Nein,"",82222,5142,isco_skill_level_2,TRUE
7072,Q7072_1,1,answer_option,"","","",2,Ja,"",82223,3423,isco_skill_level_3,TRUE
7078,Q7078_1,1,question,anforderungsniveau,Ist für Ihre Tätigkeit in der Regel eine abgeschlossene Berufsausbildung als Friseur/in erforderlich?,War für diese Tätigkeit in der Regel eine abgeschlossene Berufsausbildung als Friseur/in erforderlich?,"","","","","","",
7078,Q7078_1,1,answer_option,"","","",1,Nein,"",82311,9629,isco_skill_level_1,TRUE
7078,Q7078_1,1,answer_option,"","","",2,Ja,"",82312,5141,isco_skill_level_2,TRUE
7081,Q7081_1,1,question,anforderungsniveau,Ist für Ihre Tätigkeit in der Regel ein abgeschlossenes Bachelorstudium im Bereich Maskenbild erforderlich?,War für diese Tätigkeit in der Regel ein abgeschlossenes Bachelorstudium im Bereich Maskenbild erforderlich?,"","","","","","",
7081,Q7081_1,1,answer_option,"","","",1,Nein,"",82342,5142,isco_skill_level_2,TRUE
7081,Q7081_1,1,answer_option,"","","",2,Ja,"",82343,2163,isco_skill_level_3,TRUE
7082,Q7082_1,1,question,anforderungsniveau,Ist für Ihre Tätigkeit in der Regel eine berufliche Weiterbildung als Bestattungsfachwirt/in erforderlich?,War für diese Tätigkeit in der Regel eine berufliche Weiterbildung als Bestattungsfachwirt/in erforderlich?,"","","","","","",
7082,Q7082_1,1,answer_option,"","","",1,Nein,"",82402,5163,isco_skill_level_2,TRUE
7082,Q7082_1,1,answer_option,"","","",2,Ja,"",82403,5163,isco_skill_level_3,TRUE
7088,Q7088_1,1,question,spezialisierung,Welche Aufgaben führen Sie dabei in der Regel aus?,Welche Aufgaben haben Sie dabei in der Regel ausgeführt?,"","","","","","",
7088,Q7088_1,1,answer_option,"","","",1,Strategische Planung und Führung des Unternehmens,"",82494,1439,"",TRUE
7088,Q7088_1,1,answer_option,"","","",2,Abwicklung von einzelnen Bestattungsaufträgen,"",82493,5163,"",TRUE
7094,Q7094_1,1,question,anforderungsniveau,Ist für Ihre Tätigkeit in der Regel eine berufliche Weiterbildung erforderlich?,War für diese Tätigkeit in der Regel eine berufliche Weiterbildung erforderlich?,"","","","","","",
7094,Q7094_1,1,answer_option,"","","",1,Nein,"",82512,3214,isco_skill_level_2,TRUE
7094,Q7094_1,1,answer_option,"","","",2,Ja,"",82513,3214,isco_skill_level_3,TRUE
7097,Q7097_1,1,question,anforderungsniveau,Ist für Ihre Tätigkeit in der Regel eine berufliche Weiterbildung als staatlich geprüfte/r Augenoptiker/in erforderlich?,War für diese Tätigkeit in der Regel eine berufliche Weiterbildung als staatlich geprüfte/r Augenoptiker/in erforderlich?,"","","","","","",
7097,Q7097_1,1,answer_option,"","","",1,Nein,"",82522,3254,isco_skill_level_2,TRUE
7097,Q7097_1,1,answer_option,"","","",2,Ja,"",82523,3254,isco_skill_level_3,TRUE
7099,Q7099_1,1,question,anforderungsniveau,Ist für Ihre Tätigkeit in der Regel eine berufliche Weiterbildung als Hörgerätetechniker/in erforderlich?,War für diese Tätigkeit in der Regel eine berufliche Weiterbildung als Hörgerätetechniker/in erforderlich?,"","","","","","",
7099,Q7099_1,1,answer_option,"","","",1,Nein,"",82532,3214,isco_skill_level_2,TRUE
7099,Q7099_1,1,answer_option,"","","",2,Ja,"",82533,3214,isco_skill_level_3,TRUE
7100,Q7100_1,1,question,anforderungsniveau,Ist für Ihre Tätigkeit in der Regel eine berufliche Weiterbildung als Arbeitsmedizinische/r Assistent/in erforderlich?,War für diese Tätigkeit in der Regel eine berufliche Weiterbildung als Arbeitsmedizinische/r Assistent/in erforderlich?,"","","","","","",
7100,Q7100_1,1,answer_option,"","","",1,Nein,"",81182,3256,isco_skill_level_2,TRUE
7100,Q7100_1,1,answer_option,"","","",2,Ja,"",81183,3256,isco_skill_level_3,TRUE
7104,Q7104_1,1,question,anforderungsniveau,Ist für Ihre Tätigkeit in der Regel eine berufliche Weiterbildung als Fachkrankenschwester/-pfleger erforderlich?,War für diese Tätigkeit in der Regel eine berufliche Weiterbildung als Fachkrankenschwester/-pfleger erforderlich?,"","","","","","",
7104,Q7104_1,1,answer_option,"","","",1,Ja,"",81313,3221,isco_skill_level_3,TRUE
7104,Q7104_1,1,answer_option,"","","",2,Nein,"",81302,3221,isco_skill_level_2,TRUE
8004,Q8004_1,1,question,anforderungsniveau,Ist für Ihre Tätigkeit in der Regel ein abgeschlossenes Masterstudium erforderlich?,War für diese Tätigkeit in der Regel ein abgeschlossenes Masterstudium erforderlich?,"","","","","","",
8004,Q8004_1,1,answer_option,"","","",1,Ja,"",83124,2635,isco_skill_level_4,TRUE
8004,Q8004_1,1,answer_option,"","","",2,Nein,"",83123,3412,isco_skill_level_3,TRUE
8006,Q8006_1,1,question,anforderungsniveau,Ist für Ihre Tätigkeit in der Regel eine staatliche Anerkennung erforderlich?,War für diese Tätigkeit in der Regel eine staatliche Anerkennung erforderlich?,"","","","","","",
8006,Q8006_1,1,answer_option,"","","",1,Ja,"",83132,3412,isco_skill_level_2,TRUE
8006,Q8006_1,1,answer_option,"","","",2,Nein,"",83131,5322,isco_skill_level_1,TRUE
8007,Q8007_1,1,question,anforderungsniveau,Ist für Ihre Tätigkeit in der Regel eine staatliche Anerkennung erforderlich?,War für diese Tätigkeit in der Regel eine staatliche Anerkennung erforderlich?,"","","","","","",
8007,Q8007_1,1,answer_option,"","","",1,Ja,"",83132,3412,isco_skill_level_2,TRUE
8007,Q8007_1,1,answer_option,"","","",2,Nein,"",83131,5321,isco_skill_level_1,TRUE
8008,Q8008_1,1,question,anforderungsniveau,Ist für Ihre Tätigkeit in der Regel ein abgeschlossenes Masterstudium erforderlich?,War für diese Tätigkeit in der Regel ein abgeschlossenes Masterstudium erforderlich?,"","","","","","",
8008,Q8008_1,1,answer_option,"","","",1,ja,"",83134,2352,isco_skill_level_4,TRUE
8008,Q8008_1,1,answer_option,"","","",2,nein,"",83133,3412,isco_skill_level_3,TRUE
8011,Q8011_1,1,question,anforderungsniveau,Ist für Ihre Tätigkeit in der Regel ein abgeschlossenes Masterstudium erforderlich?,War für diese Tätigkeit in der Regel ein abgeschlossenes Masterstudium erforderlich?,"","","","","","",
8011,Q8011_1,1,answer_option,"","","",1,Ja,"",83154,2635,isco_skill_level_4,TRUE
8011,Q8011_1,1,answer_option,"","","",2,Nein,"",83154,3412,isco_skill_level_3,TRUE
8014,Q8014_1,1,question,anforderungsniveau,Ist für Ihre Tätigkeit in der Regel eine berufliche Weiterbildung im Bereich Hauswirtschaft erforderlich?,War für diese Tätigkeit in der Regel eine berufliche Weiterbildung im Bereich Hauswirtschaft erforderlich?,"","","","","","",
8014,Q8014_1,1,answer_option,"","","",1,Ja,"",83213,5152,isco_skill_level_3,TRUE
8014,Q8014_1,1,answer_option,"","","",2,Nein,"",83212,5152,isco_skill_level_2,TRUE
8019,Q8019_1,1,question,sonstige,"Gehört es zu Ihren Tätigkeiten, Aufgaben in der Sozial- und Bildungsarbeit wahrzunehmen?","Gehörte es zu Ihren Tätigkeiten, Aufgaben in der Sozial- und Bildungsarbeit wahrzunehmen?","","","","","","",
8019,Q8019_1,1,answer_option,"","","",1,Ja,"",83323,3413,"",TRUE
8019,Q8019_1,1,answer_option,"","","",2,Nein,"",83322,3413,"",TRUE
8034,Q8034_1,1,question,anforderungsniveau,Ist für Ihre Tätigkeit in der Regel ein mindestens 4-jähriges Masterstudium erforderlich?,War für diese Tätigkeit in der Regel ein mindestens 4-jähriges Masterstudium erforderlich?,"","","","","","",
8034,Q8034_1,1,answer_option,"","","",1,Ja,"",84214,2320,isco_skill_level_4,TRUE
8034,Q8034_1,1,answer_option,"","","",2,Nein,"",84213,2320,isco_skill_level_3,TRUE
8035,Q8035_1,1,question,sonstige,Vermitteln Sie die Ausbildungsinhalte unmittelbar im Betrieb?,Haben Sie die Ausbildungsinhalte unmittelbar im Betrieb vermittelt?,"","","","","","",
8035,Q8035_1,1,answer_option,"","","",1,Ja,"",84223,2320,"",TRUE
8035,Q8035_1,1,answer_option,"","","",2,Nein,"",84224,2320,"",TRUE
8041,Q8041_1,1,question,anforderungsniveau,Welche Art von Ausbildung ist für Ihre Tätigkeit in der Regel erforderlich?,Welche Art von Ausbildung war für diese Tätigkeit in der Regel erforderlich?,"","","","","","",
8041,Q8041_1,1,answer_option,"","","",1,eine abgeschlossene Berufsausbildung,"",84412,2354,isco_skill_level_2,TRUE
8041,Q8041_1,1,answer_option,"","","",2,eine berufliche Weiterbildung,"",84413,2354,isco_skill_level_3,TRUE
8041,Q8041_1,1,answer_option,"","","",3,ein abgeschlossenes Bachelorstudium,"",84413,2354,isco_skill_level_3,TRUE
8041,Q8041_1,1,answer_option,"","","",4,ein abgeschlossenes Masterstudium,"",84414,2354,isco_skill_level_4,TRUE
8062,Q8062_1,1,question,anforderungsniveau,Wird für die Ausübung Ihrer Tätigkeit eine abgeschlossene Weiterbildung im Bereich der Hauswirtschaft vorausgesetzt?,War für die Ausübung Ihrer Tätigkeit eine abgeschlossene Weiterbildung im Bereich der Hauswirtschaft vorausgesetzt?,"","","","","","",
8062,Q8062_1,1,answer_option,"","","",1,Ja,"",83213,5152,isco_skill_level_3,TRUE
8062,Q8062_1,1,answer_option,"","","",2,Nein,"",83212,5151,isco_skill_level_2,TRUE
8999,Q8999_1,1,question,anforderungsniveau,Ist für Ihre Tätigkeit in der Regel eine abgeschlossene Berufsausbildung erforderlich?,War für diese Tätigkeit in der Regel eine abgeschlossene Berufsausbildung erforderlich?,"","","","","","",
8999,Q8999_1,1,answer_option,"","","",1,Ja,"",28222,8153,isco_skill_level_2,TRUE
8999,Q8999_1,1,answer_option,"","","",2,Nein,"",28221,8153,isco_skill_level_1,TRUE
9005,Q9005_1,1,question,aufsicht,"Sind Sie befugt strategische Entscheidungen zu treffen, z.B. zur Einführung neuer Verfahren, zu finanziellen Investitionen oder zur Einstellung und Entlassung von Personal?","Waren Sie befugt strategische Entscheidungen zu treffen, z.B. zur Einführung neuer Verfahren, zu finanziellen Investitionen oder zur Einstellung und Entlassung von Personal?","","","","","","",
9005,Q9005_1,1,answer_option,"","","",1,Ja,"",29194,1321,isco_manager,TRUE
9005,Q9005_1,1,answer_option,"","","",2,Nein,"",29193,3122,isco_supervisor,TRUE
9010,Q9010_1,1,question,aufsicht,"Sind Sie befugt strategische Entscheidungen zu treffen, z.B. zur Einführung neuer Verfahren, zu finanziellen Investitionen oder zur Einstellung und Entlassung von Personal?","Waren Sie befugt strategische Entscheidungen zu treffen, z.B. zur Einführung neuer Verfahren, zu finanziellen Investitionen oder zur Einstellung und Entlassung von Personal?","","","","","","",
9010,Q9010_1,1,answer_option,"","","",1,Ja,"",28194,1321,isco_manager,TRUE
9010,Q9010_1,1,answer_option,"","","",2,Nein,"",28193,3122,isco_supervisor,TRUE
9013,Q9013_1,1,question,anforderungsniveau,Welche Art von Ausbildung ist für Ihre Tätigkeit in der Regel erforderlich?,Welche Art von Ausbildung war für diese Tätigkeit in der Regel erforderlich?,"","","","","","",
9013,Q9013_1,1,answer_option,"","","",1,eine abgeschlossene Berufsausbildung,"",28212,7532,isco_skill_level_2,TRUE
9013,Q9013_1,1,answer_option,"","","",2,eine vertiefende berufliche Weiterbildung mit Mindestdauer von 18 Monaten,"",28213,7532,isco_skill_level_3,TRUE
9013,Q9013_1,1,answer_option,"","","",3,ein abgeschlossenes Bachelorstudium im Bereich Modedesign oder eines vergleichbaren Fachs,"",28213,7532,isco_skill_level_3,TRUE
9013,Q9013_1,1,answer_option,"","","",4,ein abgeschlossenes Masterstudium im Bereich Modedesign oder eines vergleichbaren Fachs,"",28214,7532,isco_skill_level_4,TRUE
9014,Q9014_1,1,question,anforderungsniveau,Welche Art von Ausbildung ist für Ihre Tätigkeit in der Regel erforderlich?,Welche Art von Ausbildung war für diese Tätigkeit in der Regel erforderlich?,"","","","","","",
9014,Q9014_1,1,answer_option,"","","",1,eine abgeschlossene Berufsausbildung,"",28212,2163,isco_skill_level_2,TRUE
9014,Q9014_1,1,answer_option,"","","",2,eine vertiefende berufliche Weiterbildung mit Mindestdauer von 18 Monaten,"",28213,2163,isco_skill_level_3,TRUE
9014,Q9014_1,1,answer_option,"","","",3,ein abgeschlossenes Bachelorstudium im Bereich Modedesign oder eines vergleichbaren Fachs,"",28213,2163,isco_skill_level_3,TRUE
9014,Q9014_1,1,answer_option,"","","",4,ein abgeschlossenes Masterstudium im Bereich Modedesign oder eines vergleichbaren Fachs,"",28214,2163,isco_skill_level_4,TRUE
9016,Q9016_1,1,question,anforderungsniveau,Ist für Ihre Tätigkeit in der Regel ein abgeschlossenes Masterstudium erforderlich?,War für diese Tätigkeit in der Regel ein abgeschlossenes Masterstudium erforderlich?,"","","","","","",
9016,Q9016_1,1,answer_option,"","","",1,Ja,"",29104,2145,isco_skill_level_4,TRUE
9016,Q9016_1,1,answer_option,"","","",2,Nein,"",29103,3116,isco_skill_level_3,TRUE
9019,Q9019_1,1,question,anforderungsniveau,Ist für Ihre Tätigkeit in der Regel ein abgeschlossenes Masterstudium erforderlich?,War für diese Tätigkeit in der Regel ein abgeschlossenes Masterstudium erforderlich?,"","","","","","",
9019,Q9019_1,1,answer_option,"","","",1,Ja,"",29114,2145,isco_skill_level_4,TRUE
9019,Q9019_1,1,answer_option,"","","",2,Nein,"",29113,3116,isco_skill_level_3,TRUE
9024,Q9024_1,1,question,anforderungsniveau,Ist für Ihre Tätigkeit in der Regel ein abgeschlossenes Masterstudium erforderlich?,War für diese Tätigkeit in der Regel ein abgeschlossenes Masterstudium erforderlich?,"","","","","","",
9024,Q9024_1,1,answer_option,"","","",1,Ja,"",29134,2145,isco_skill_level_4,TRUE
9024,Q9024_1,1,answer_option,"","","",2,Nein,"",29133,3116,isco_skill_level_3,TRUE
9030,Q9030_1,1,question,spezialisierung,In welchem Bereich sind sie vorwiegend tätig?,In welchem Bereich waren sie vorwiegend tätig?,"","","","","","",
9030,Q9030_1,1,answer_option,"","","",1,"Herstellung von Fäden, Garnen oder Zwirnen","",28132,8151,"",TRUE
9030,Q9030_1,1,answer_option,"","","",2,"Herstellung von textilen Flächengebilden wie Gewebe, Gewirke oder Strickwaren","",28122,8152,"",TRUE
9030,Q9030_1,1,answer_option,"","","",3,"Veredelung der Textilien durch Bleichen, Färben, Schrumpfen oder andere Behandlung","",28142,8154,"",TRUE
9030,Q9030_1,1,answer_option,"","","",4,oder trifft mehr als eines zu?,"",28102,8152,"",TRUE
9046,Q9046_1,1,question,aufsicht,"Sind Sie befugt strategische Entscheidungen zu treffen, z.B. zur Einführung neuer Verfahren, zu finanziellen Investitionen oder zur Einstellung und Entlassung von Personal?","Waren Sie befugt strategische Entscheidungen zu treffen, z.B. zur Einführung neuer Verfahren, zu finanziellen Investitionen oder zur Einstellung und Entlassung von Personal?","","","","","","",
9046,Q9046_1,1,answer_option,"","","",1,Ja,"",28294,1321,isco_manager,TRUE
9046,Q9046_1,1,answer_option,"","","",2,Nein,"",28293,3122,isco_supervisor,TRUE
9053,Q9053_1,1,question,sonstige,Besteht Ihre Arbeit aus Fließbandarbeit an der Maschine?,Hat Ihre Arbeit aus Fließbandarbeit an der Maschine bestanden?,"","","","","","",
9053,Q9053_1,1,answer_option,"","","",1,Ja,"",28342,8155,"",TRUE
9053,Q9053_1,1,answer_option,"","","",2,Nein,"",28342,7535,"",TRUE
9055,Q9055_1,1,question,aufsicht,"Sind Sie befugt strategische Entscheidungen zu treffen, z.B. zur Einführung neuer Verfahren, zu finanziellen Investitionen oder zur Einstellung und Entlassung von Personal?","Waren Sie befugt strategische Entscheidungen zu treffen, z.B. zur Einführung neuer Verfahren, zu finanziellen Investitionen oder zur Einstellung und Entlassung von Personal?","","","","","","",
9055,Q9055_1,1,answer_option,"","","",1,Ja,"",28394,1321,isco_manager,TRUE
9055,Q9055_1,1,answer_option,"","","",2,Nein,"",28393,3122,isco_supervisor,TRUE
9061,Q9061_1,1,question,sonstige,Bedienen Sie bei dieser Tätigkeit hauptsächlich eine einzelne Maschine?,Haben Sie bei dieser Tätigkeit hauptsächlich eine einzelne Maschine bedient?,"","","","","","",
