auxco_id,title,similar_auxco_id,similar_title,similarity,default_kldb_id
8062,Hauswirtschafter/in in sozialen und gewerblichen Einrichtungen,9088,Küchenchef/in,mittel,83212
8015,Verbraucherberater/in,8016,Hauswirtschaftsleiter/in für Großbetriebe,mittel,83223
8015,Verbraucherberater/in,8017,Hauswirtschaftsleiter/in für Privathaushalt,mittel,83223
8015,Verbraucherberater/in,4255,Abfall- und Umweltberater/in,hoch,83223
8016,Hauswirtschaftsleiter/in für Großbetriebe,9088,Küchenchef/in,hoch,83293
8016,Hauswirtschaftsleiter/in für Großbetriebe,6056,Hausdame/Housekeeper,hoch,83293
8016,Hauswirtschaftsleiter/in für Großbetriebe,6055,Pension- bzw. Herbergsleiter/in,hoch,83293
8016,Hauswirtschaftsleiter/in für Großbetriebe,6073,Restaurantmeister/in,hoch,83293
8016,Hauswirtschaftsleiter/in für Großbetriebe,8062,Hauswirtschafter/in in sozialen und gewerblichen Einrichtungen,mittel,83293
8016,Hauswirtschaftsleiter/in für Großbetriebe,8017,Hauswirtschaftsleiter/in für Privathaushalte,hoch,83293
8017,Hauswirtschaftsleiter/in für Privathaushalte,8062,Hauswirtschafter/in in sozialen und gewerblichen Einrichtungen,mittel,83293
8017,Hauswirtschaftsleiter/in für Privathaushalte,8016,Hauswirtschaftsleiter/in für Großbetriebe,hoch,83293
8018,Pfarrer/in,8026,Bischof/Bischöfin,hoch,83314
8018,Pfarrer/in,8044,Gemeindepädagoge/-pädagogin,hoch,83314
8018,Pfarrer/in,1101,Philosoph/in / Religionswissenschaftler/in,mittel,83314
8019,Gemeindereferent/in,8026,Bischof/Bischöfin,hoch,83322
8019,Gemeindereferent/in,8004,Sozialpädagoge/- pädagogin,mittel,83322
8019,Gemeindereferent/in,8021,Klostervorsteher/in,hoch,83322
8020,Nonne/Mönch,8026,Bischof/Bischöfin,mittel,83332
8020,Nonne/Mönch,8021,Klostervorsteher/in,hoch,83332
8021,Klostervorsteher/in,8026,Bischof/Bischöfin,hoch,83333
8021,Klostervorsteher/in,8020,Nonne/Mönch,hoch,83333
8021,Klostervorsteher/in,8004,Sozialpädagoge/- pädagogin,mittel,83333
8022,Küster/in,8019,Gemeindereferent/in,mittel,83382
8023,Trauerredner/in,8022,Küster/in,mittel,83383
8023,Trauerredner/in,8024,Christliche/r Jugendbetreuer/in,hoch,83383
8023,Trauerredner/in,8019,Gemeindereferent/in,hoch,83383
8024,Christliche/r Jugendbetreuer/in,8023,Trauerredner/in,hoch,83383
8024,Christliche/r Jugendbetreuer/in,8019,Gemeindereferent/in,hoch,83383
8025,Missionar/in,8024,Christliche/r Jugenbetreuer/in,hoch,83384
8025,Missionar/in,8018,Pfarrer/in,hoch,83384
8025,Missionar/in,8026,Bischof/Bischöfin,mittel,83384
8026,Bischof/Bischöfin,8018,Pfarrer/in,hoch,83394
8027,Grundschullehrer/in,8028,Lehrer/in Sekundarstufe,hoch,84114
8027,Grundschullehrer/in,8029,Sonderschullehrer/in,hoch,84114
8028,Lehrer/in Sekundarstufe,8027,Grundschullehrer/in,hoch,84124
8028,Lehrer/in Sekundarstufe,8029,Sonderschullehrer/in,hoch,84124
8028,Lehrer/in Sekundarstufe,8032,Beratungslehrer/in,mittel,84124
8028,Lehrer/in Sekundarstufe,8034,Berufsschullehrer/in,hoch,84124
8029,Sonderschullehrer/in,8008,Heilpädagoge/ -pädagogin,hoch,84134
8029,Sonderschullehrer/in,8027,Grundschullehrer/in,hoch,84134
8029,Sonderschullehrer/in,8028,Lehrer/in Sekundarstufe,hoch,84134
8030,Ausbildungslehrer/in,1501,Erziehungswissenschaftler/in,hoch,84144
8030,Ausbildungslehrer/in,8037,Dozent/in / Professor/in,mittel,84144
8030,Ausbildungslehrer/in,8033,Schulleiter/in - allgemeinbildende Schulen,mittel,84144
8031,Lernbetreuer/in,8003,Erzieher/in,hoch,84183
8031,Lernbetreuer/in,8005,Heimerzieher/in,hoch,84183
8032,Beratungslehrer/in,8033,Schulleiter/in - allgemeinbildende Schulen,mittel,84184
8033,Schulleiter/in - allgemeinbildende Schulen,8036,Schulleiter/in – berufliche Schulen,hoch,84194
8033,Schulleiter/in - allgemeinbildende Schulen,8051,Leiter/in - außerschulische Bildungseinrichtungen,hoch,84194
8033,Schulleiter/in - allgemeinbildende Schulen,8038,Hochschulpräsident/in bzw. Hochschulrektor/in,hoch,84194
8034,Berufsschullehrer/in,8028,Lehrer/in Sekundarstufe,hoch,84214
8034,Berufsschullehrer/in,8039,Dozent/in - Erwachsenenbildung,mittel,84214
8034,Berufsschullehrer/in,8035,Lehrlingsausbilder/in,mittel,84214
8035,Lehrlingsausbilder/in,3596,Personalentwickler/in,mittel,84223
8035,Lehrlingsausbilder/in,8036,Schulleiter/in – berufliche Schulen,hoch,84223
8035,Lehrlingsausbilder/in,8034,Berufsschullehrer/in,hoch,84223
8035,Lehrlingsausbilder/in,8039,Dozent/in - Erwachsenenbildung,mittel,84223
8036,Schulleiter/in – berufliche Schulen,8033,Schulleiter/in - allgemeinbildende Schulen,hoch,84294
8036,Schulleiter/in – berufliche Schulen,8034,Berufsschullehrer/in,hoch,84294
8036,Schulleiter/in – berufliche Schulen,8035,Lehrlingsausbilder/in,mittel,84294
8036,Schulleiter/in – berufliche Schulen,8038,Hochschulpräsident/in bzw. Hochschulrektor/in,hoch,84294
8037,Dozent/in / Professor/in,8038,Hochschulpräsident/in bzw. Hochschulrektor/in,mittel,84304
8038,Hochschulpräsident/in bzw. Hochschulrektor/in,8037,Dozent/in / Professor/in,hoch,84394
8039,Dozent/in - Erwachsenenbildung,8034,Berufsschullehrer/in,hoch,84404
8039,Dozent/in - Erwachsenenbildung,8035,Lehrlingsausbilder/in,hoch,84404
8039,Dozent/in - Erwachsenenbildung,8041,Musiklehrer/in,mittel,84404
8039,Dozent/in - Erwachsenenbildung,8045,Kunstpädagoge/-pädagogin bzw.Theaterpädagoge/-pädagogin,mittel,84404
8039,Dozent/in - Erwachsenenbildung,8046,IT- Trainer/in,mittel,84404
8039,Dozent/in - Erwachsenenbildung,8047,Fremdsprachlehrer/in,mittel,84404
8039,Dozent/in - Erwachsenenbildung,8051,Leiter/in - außerschulische Bildungseinrichtungen,mittel,84404
8041,Musiklehrer/in,8003,Erzieher/in,hoch,84413
8041,Musiklehrer/in,1200,Musiker/in,mittel,84413
8041,Musiklehrer/in,1201,Musikwissenschaftler/in,mittel,84413
8041,Musiklehrer/in,1202,Sänger/in,mittel,84413
8041,Musiklehrer/in,8039,Dozent/in - Erwachsenenbildung,mittel,84413
8041,Musiklehrer/in,8051,Leiter/in - außerschulische Bildungseinrichtungen,mittel,84413
8043,Religionslehrer/in,8044,Gemeindepädagoge/-pädagogin,hoch,84424
8043,Religionslehrer/in,8019,Gemeindereferent/in,hoch,84424
8043,Religionslehrer/in,1101,Philosoph/in / Religionswissenschaftler/in,mittel,84424
8043,Religionslehrer/in,8018,Pfarrer/in,hoch,84424
8043,Religionslehrer/in,8029,Sonderschullehrer/in,mittel,84424
8043,Religionslehrer/in,8028,Lehrer/in Sekundarstufe,mittel,84424
8043,Religionslehrer/in,8027,Grundschullehrer/in,mittel,84424
8044,Gemeindepädagoge/-pädagogin,8043,Religionslehrer/in,hoch,84424
8044,Gemeindepädagoge/-pädagogin,8019,Gemeindereferent/in,hoch,84424
8044,Gemeindepädagoge/-pädagogin,1101,Philosoph/in / Religionswissenschaftler/in,mittel,84424
8044,Gemeindepädagoge/-pädagogin,8018,Pfarrer/in,hoch,84424
8045,Kunstpädagoge/-pädagogin bzw.Theaterpädagoge/-pädagogin,8039,Dozent/in - Erwachsenenbildung,mittel,84434
8045,Kunstpädagoge/-pädagogin bzw.Theaterpädagoge/-pädagogin,7049,Musik- oder Kunsttherapeut/in,hoch,84434
8045,Kunstpädagoge/-pädagogin bzw.Theaterpädagoge/-pädagogin,8050,Museumspädagoge/- pädagogin,hoch,84434
8045,Kunstpädagoge/-pädagogin bzw.Theaterpädagoge/-pädagogin,1105,Kommunikationswissenschaftler/in,mittel,84434
8046,IT- Trainer/in,8039,Dozent/in - Erwachsenenbildung,hoch,84444
8046,IT- Trainer/in,8051,Leiter/in - außerschulische Bildungseinrichtungen,mittel,84444
8046,IT- Trainer/in,4048,IT-Berater/in,hoch,84444
8047,Fremdsprachlehrer/in,8039,Dozent/in - Erwachsenenbildung,hoch,84454
8047,Fremdsprachlehrer/in,8051,Leiter/in - außerschulische Bildungseinrichtungen,mittel,84454
8047,Fremdsprachlehrer/in,8028,Lehrer/in Sekundarstufe,mittel,84454
8047,Fremdsprachlehrer/in,8034,Berufsschullehrer/in,mittel,84454
8048,Eurythmielehrer/in,8039,Dozent/in - Erwachsenenbildung,mittel,84483
8048,Eurythmielehrer/in,8034,Berufsschullehrer/in,mittel,84483
8049,Erstehilfelehrer/in,7053,Diabetesassistent/in ,mittel,84483
8049,Erstehilfelehrer/in,8034,Berufsschullehrer/in,mittel,84483
8050,Museumspädagoge/- pädagogin,8039,Dozent/in - Erwachsenenbildung,mittel,84484
8050,Museumspädagoge/- pädagogin,8045,Kunstpädagoge/-pädagogin bzw. Theaterpädagoge/-pädagogin,hoch,84484
8050,Museumspädagoge/- pädagogin,1300,Kurator/in / Museologe/in,hoch,84484
8051,Leiter/in - außerschulische Bildungseinrichtungen,8033,Schulleiter/in - allgemeinbildende Schulen,hoch,84494
8051,Leiter/in - außerschulische Bildungseinrichtungen,8036,Schulleiter/in - berufliche Schulen,hoch,84494
8051,Leiter/in - außerschulische Bildungseinrichtungen,8038,Hochschulpräsident/in  bzw. Hoschulrektor/in,mittel,84494
8052,Trainer/in - Leistungssport,8056,Tanzlehrer/in,mittel,84503
8052,Trainer/in - Leistungssport,8053,Sportpädagoge/-pädagogin,hoch,84503
8052,Trainer/in - Leistungssport,6068,Sport- und Fitnessfachwirt/in,mittel,84503
8052,Trainer/in - Leistungssport,8057,Trainer/in - Ballsport,hoch,84503
8052,Trainer/in - Leistungssport,8058,Fitnesstrainer/in  bzw. Gymnastiklehrer/in,hoch,84503
8053,Sportpädagoge/-pädagogin,8052,Trainer/in - Leistungssport,hoch,84504
8053,Sportpädagoge/-pädagogin,6067,Sport- und Fitnessökonom/in,mittel,84504
8054,Fahrlehrer/in,1762,Fahrprüfer/in,hoch,84513
8056,Tanzlehrer/in,8052,Trainer/in - Leistungssport ,hoch,84533
8056,Tanzlehrer/in,8053,Sportpädagoge/-pädagogin,mittel,84533
8057,Trainer/in - Ballsport,8052,Trainer/in - Leistungssport ,hoch,84543
8057,Trainer/in - Ballsport,8053,Sportpädagoge/-pädagogin,hoch,84543
8057,Trainer/in - Ballsport,6067,Sport- und Fitnessökonom/in,mittel,84543
8058,Fitnesstrainer/in  bzw. Gymnastiklehrer/in,8052,Trainer/in - Leistungssport ,hoch,84553
8058,Fitnesstrainer/in  bzw. Gymnastiklehrer/in,8057,Trainer/in - Ballsport,hoch,84553
8058,Fitnesstrainer/in  bzw. Gymnastiklehrer/in,8056,Tanzlehrer/in,hoch,84553
8058,Fitnesstrainer/in  bzw. Gymnastiklehrer/in,7053,Diabetesassistent/in ,mittel,84553
8059,Freizeitsportlehrer/in,8052,Trainer/in - Leistungssport ,hoch,84583
8059,Freizeitsportlehrer/in,8053,Sportpädagoge/-pädagogin,hoch,84583
8059,Freizeitsportlehrer/in,8056,Tanzlehrer/in,hoch,84583
8059,Freizeitsportlehrer/in,8057,Trainer/in - Ballsport,hoch,84583
8059,Freizeitsportlehrer/in,8058,Fitnesstrainer/in  bzw. Gymnastiklehrer/in,hoch,84583
1100,Literaturwissenschaftler/in / Sprachwissenschaftler/in,8028,Lehrer/in Sekundarstufe,hoch,91104
1100,Literaturwissenschaftler/in / Sprachwissenschaftler/in,8037,Dozent/in / Professor/in,hoch,91104
1100,Literaturwissenschaftler/in / Sprachwissenschaftler/in,8039,Dozent/in- Erwachsenenbildung,mittel,91104
1100,Literaturwissenschaftler/in / Sprachwissenschaftler/in,1107,Regionalwissenschaftler/in,mittel,91104
1100,Literaturwissenschaftler/in / Sprachwissenschaftler/in,3214,Dolmetscher/in und Übersetzer/in,mittel,91104
1101,Philosoph/in / Religionswissenschaftler/in,8037,Dozent/in / Professor/in,hoch,91214
1101,Philosoph/in / Religionswissenschaftler/in,8043,Religionslehrer/in,mittel,91214
1102,Historiker/in,1300,Kurator/in / Museologe/in,hoch,91224
1102,Historiker/in,8037,Dozent/in / Professor/in,hoch,91224
1835,Techniker/in - Grabungstechnik,1797,Geologielaborant/in,hoch,91233
1835,Techniker/in - Grabungstechnik,1102,Historiker/in,hoch,91233
1835,Techniker/in - Grabungstechnik,8037,Dozent/in / Professor/in,hoch,91233
1835,Techniker/in - Grabungstechnik,1300,Kurator/in / Museologe/in,hoch,91233
1105,Kommunikationswissenschaftler/in,8037,Dozent/in / Professor/in,hoch,91244
1105,Kommunikationswissenschaftler/in,1110,Soziologe/in,hoch,91244
1107,Regionalwissenschaftler/in,4030,Geograph/in,hoch,91254
1107,Regionalwissenschaftler/in,8037,Dozent/in / Professor/in,hoch,91254
1107,Regionalwissenschaftler/in,1100,Literaturwissenschaftler/in / Sprachwissenschaftler/in,hoch,91254
1108,Anthropologe/in / Ethnologe/in,8037,Dozent/in / Professor/in,hoch,91264
1108,Anthropologe/in / Ethnologe/in,1102,Historiker/in,mittel,91264
1108,Anthropologe/in / Ethnologe/in,1835,Techniker/in - Grabungstechnik,hoch,91264
1108,Anthropologe/in / Ethnologe/in,1110,Soziologe/in,hoch,91264
1108,Anthropologe/in / Ethnologe/in,1123,Experte/in für spezielle Gesellschafts- und Kulturwissenschaften,hoch,91264
1109,Politologe/in,8037,Dozent/in / Professor/in,hoch,91314
1109,Politologe/in,3546,Verwaltungswissenschaftler/in,mittel,91314
1110,Soziologe/in,8037,Dozent/in / Professor/in,hoch,91324
1110,Soziologe/in,1112,Wirtschaftswissenschaftler/in,mittel,91324
1501,Erziehungswissenschaftler/in,8004,Sozialpädagoge/- pädagogin,mittel,91334
1501,Erziehungswissenschaftler/in,8011,Sozialberater/in,mittel,91334
1501,Erziehungswissenschaftler/in,8039,Dozent/in- Erwachsenenbildung,mittel,91334
1501,Erziehungswissenschaftler/in,8008,Heilpädagoge/ -pädagogin,mittel,91334
1117,Interviewer/in,1836,Fachangestellte/r - Markt- und Sozialforschung,hoch,91341
1836,Fachangestellte/r - Markt- und Sozialforschung,3503,Marketingassistent/in,mittel,91343
1836,Fachangestellte/r - Markt- und Sozialforschung,1117,Interviewer/in,mittel,91343
1836,Fachangestellte/r - Markt- und Sozialforschung,1110,Soziologe/in,hoch,91343
1836,Fachangestellte/r - Markt- und Sozialforschung,4202,Statistiker/in,hoch,91343
1836,Fachangestellte/r - Markt- und Sozialforschung,1112,Wirtschaftswissenschaftler/in,mittel,91343
1836,Fachangestellte/r - Markt- und Sozialforschung,1837,Produktmanager/in,mittel,91343
1111,Demograf/in,4202,Statistiker/in,hoch,91354
1123,Experte/in für spezielle Gesellschafts- und Kulturwissenschaften,8037,Dozent/in / Professor/in,hoch,91384
1123,Experte/in für spezielle Gesellschafts- und Kulturwissenschaften,1108,Anthropologe/in / Ethnologe/in,hoch,91384
1123,Experte/in für spezielle Gesellschafts- und Kulturwissenschaften,1110,Soziologe/in,hoch,91384
1123,Experte/in für spezielle Gesellschafts- und Kulturwissenschaften,1112,Wirtschaftswissenschaftler/in,mittel,91384
1765,Kriminologe/in,8037,Dozent/in / Professor/in,hoch,91384
1765,Kriminologe/in,1766,Arbeitswissenschaftler/in,mittel,91384
1765,Kriminologe/in,1858,Kulturwissenschaftler/in,mittel,91384
1766,Arbeitswissenschaftler/in,3598,Berufsberater/in,hoch,91384
1766,Arbeitswissenschaftler/in,8037,Dozent/in / Professor/in,hoch,91384
1766,Arbeitswissenschaftler/in,1765,Kriminologe/in,mittel,91384
1766,Arbeitswissenschaftler/in,1858,Kulturwissenschaftler/in,mittel,91384
1858,Kulturwissenschaftler/in,8037,Dozent/in / Professor/in,hoch,91384
1858,Kulturwissenschaftler/in,1108,Anthropologe/in / Ethnologe/in,hoch,91384
1858,Kulturwissenschaftler/in,1765,Kriminologe/in,mittel,91384
1858,Kulturwissenschaftler/in,1766,Arbeitswissenschaftler/in,mittel,91384
1112,Wirtschaftswissenschaftler/in,8037,Dozent/in / Professor/in,hoch,91404
1112,Wirtschaftswissenschaftler/in,4202,Statistiker/in,mittel,91404
3503,Marketingassistent/in,1837,Produktmanager/in,hoch,92112
3503,Marketingassistent/in,1002,Callcenteragent/in (Inbound),mittel,92112
3503,Marketingassistent/in,3519,Medienkaufmann/-frau - Digital und Print,hoch,92112
1837,Produktmanager/in,3503,Marketingassistent/in,hoch,92113
1837,Produktmanager/in,3515,Werbeleiter/in,hoch,92113
1837,Produktmanager/in,1747,Vertriebsspezialist/in,hoch,92113
1837,Produktmanager/in,3520,Medienmanager/in,hoch,92113
1002,Callcenteragent/in (Inbound),1003,Verkäufer/in - Telemarketing,hoch,92122
1002,Callcenteragent/in (Inbound),3504,Teamleiter/in - Callcenter,mittel,92122
1002,Callcenteragent/in (Inbound),3218,Schalterauskunft,mittel,92122
1002,Callcenteragent/in (Inbound),3220,Telefonist/in,hoch,92122
1003,Verkäufer/in - Telemarketing,1002,Callcenteragent/in (Inbound),hoch,92122
1003,Verkäufer/in - Telemarketing,3504,Teamleiter/in - Callcenter,mittel,92122
3504,Teamleiter/in - Callcenter,3515,Werbeleiter/in,hoch,92123
3504,Teamleiter/in - Callcenter,1002,Callcenteragent/in (Inbound),mittel,92123
3518,Account-Manager/in,6079,Kundendienstberater/in,hoch,92133
3518,Account-Manager/in,1747,Vertriebsspezialist/in,hoch,92133
3518,Account-Manager/in,1837,Produktmanager/in,mittel,92133
3515,Werbeleiter/in,1837,Produktmanager/in,hoch,92194
3515,Werbeleiter/in,3511,Leiter/in- Presse- und Öffentlichkeitsarbeit,hoch,92194
3515,Werbeleiter/in,3521,Verleger/in (Medien/Musik,mittel,92194
3513,Public-Relations-Manager/in,3510,Pressesprecher/in,hoch,92203
3513,Public-Relations-Manager/in,3511,Leiter/in- Presse- und Öffentlichkeitsarbeit,hoch,92203
3513,Public-Relations-Manager/in,1837,Produktmanager/in,hoch,92203
3510,Pressesprecher/in,3513,Public-Relations-Manager/in,hoch,92204
3510,Pressesprecher/in,3511,Leiter/in- Presse- und Öffentlichkeitsarbeit,hoch,92204
3510,Pressesprecher/in,1837,Produktmanager/in,mittel,92204
3510,Pressesprecher/in,3515,Werbeleiter/in,hoch,92204
3511,Leiter/in- Presse- und Öffentlichkeitsarbeit,3515,Werbeleiter/in,hoch,92294
3511,Leiter/in- Presse- und Öffentlichkeitsarbeit,3513,Public-Relations-Manager/in,hoch,92294
3511,Leiter/in- Presse- und Öffentlichkeitsarbeit,3510,Pressesprecher/in,hoch,92294
3511,Leiter/in- Presse- und Öffentlichkeitsarbeit,3512,Chefredakteur/in,mittel,92294
3519,Medienkaufmann/-frau - Digital und Print,3506,Medienfachwirt/in,hoch,92302
3519,Medienkaufmann/-frau - Digital und Print,3503,Marketingassistent/in,hoch,92302
3519,Medienkaufmann/-frau - Digital und Print,3501,Redaktionsassistent/in,mittel,92302
3519,Medienkaufmann/-frau - Digital und Print,6086,Vertriebsagent/in - Buchhandel,hoch,92302
3506,Medienfachwirt/in,3519,Medienkaufmann/-frau - Digital und Print,hoch,92303
3506,Medienfachwirt/in,3521,Verleger/in (Medien/Musik),hoch,92303
3506,Medienfachwirt/in,3520,Medienmanager/in,hoch,92303
3506,Medienfachwirt/in,1837,Produktmanager/in,mittel,92303
3506,Medienfachwirt/in,5222,Mediengestalter/in - Digital und Print,mittel,92303
3506,Medienfachwirt/in,1838,Redakteur/in,mittel,92303
3520,Medienmanager/in,3506,Medienfachwirt/in,hoch,92304
3520,Medienmanager/in,1837,Produktmanager/in,hoch,92304
3520,Medienmanager/in,3519,Medienkaufmann/-frau - Digital und Print,mittel,92304
3520,Medienmanager/in,3521,Verleger/in (Medien/Musik),mittel,92304
3520,Medienmanager/in,6042,Buch- und Medienhandelsmanager/in,mittel,92304
3507,Anzeigenverkäufer/in,3506,Medienfachwirt/in,mittel,92382
3507,Anzeigenverkäufer/in,3519,Medienkaufmann/-frau - Digital und Print,mittel,92382
3508,Assistent/in - Filmgeschäftsführung,3509,Art-Buyer,mittel,92382
3508,Assistent/in - Filmgeschäftsführung,3519,Medienkaufmann/-frau - Digital und Print,mittel,92382
3508,Assistent/in - Filmgeschäftsführung,3506,Medienfachwirt/in,mittel,92382
3509,Art-Buyer,3508,Assistent/in - Filmgeschäftsführung,mittel,92383
3509,Art-Buyer,3505,Literaturagent/in,mittel,92383
3509,Art-Buyer,3520,Medienmanager/in,mittel,92383
3505,Literaturagent/in,3526,Listbroker/in,mittel,92384
3505,Literaturagent/in,3509,Art-Buyer,mittel,92384
3526,Listbroker/in,3509,Art-Buyer,hoch,92384
3526,Listbroker/in,3505,Literaturagent/in,mittel,92384
3521,Verleger/in (Medien/Musik),5224,Art-Direktor/in,hoch,92394
3521,Verleger/in (Medien/Musik),3506,Medienfachwirt/in,mittel,92394
3521,Verleger/in (Medien/Musik),3520,Medienmanager/in,mittel,92394
3501,Redaktionsassistent/in,1838,Redakteur/in,mittel,92412
3501,Redaktionsassistent/in,3555,Rechercheur/in oder Dokumentar/in,mittel,92412
3501,Redaktionsassistent/in,3519,Medienkaufmann/-frau - Digital und Print,mittel,92412
1838,Redakteur/in,3501,Redaktionsassistent/in,hoch,92413
1838,Redakteur/in,3506,Medienfachwirt/in,mittel,92413
1838,Redakteur/in,3524,Technische/r Redakteur/in,hoch,92413
1838,Redakteur/in,3527,Community-Manager/in,mittel,92413
1838,Redakteur/in,3512,Chefredakteur/in,hoch,92413
1838,Redakteur/in,3521,Verleger/in (Medien/Musik),hoch,92413
3524,Technische/r Redakteur/in,1838,Redakteur/in,hoch,92413
3524,Technische/r Redakteur/in,3501,Redaktionsassistent/in,mittel,92413
3524,Technische/r Redakteur/in,3555,Rechercheur/in oder Dokumentar/in,mittel,92413
3527,Community-Manager/in,1838,Redakteur/in,mittel,92413
3502,Verlagslektor/in,3521,Verleger/in (Medien/Musik),mittel,92424
3502,Verlagslektor/in,3512,Chefredakteur/in,hoch,92424
3514,Schriftsteller/in,3512,Chefredakteur/in,mittel,92434
3514,Schriftsteller/in,1838,Redakteur/in,hoch,92434
3514,Schriftsteller/in,3525,Drehbuchautor/in,hoch,92434
3525,Drehbuchautor/in,3514,Schriftsteller/in,hoch,92434
3525,Drehbuchautor/in,3512,Chefredakteur/in,mittel,92434
3512,Chefredakteur/in,3511,Leiter/in- Presse- und Öffentlichkeitsarbeit,hoch,92494
3512,Chefredakteur/in,3521,Verleger/in (Medien/Musik),hoch,92494
3512,Chefredakteur/in,1838,Redakteur/in,mittel,92494
1839,Produkt- und Industriedesigner/in,5222,Mediengestalter/in - Digital und Print,mittel,93102
1839,Produkt- und Industriedesigner/in,2146,Technische/r Zeichner/in,hoch,93102
1839,Produkt- und Industriedesigner/in,5124,Ausstellungsgestalter/in,mittel,93102
1839,Produkt- und Industriedesigner/in,1737,Konstruktionstechniker/in,mittel,93102
1839,Produkt- und Industriedesigner/in,5135,Spielzeugdesigner/in,mittel,93102
1839,Produkt- und Industriedesigner/in,5143,Keramikdesigner/in,mittel,93102
1839,Produkt- und Industriedesigner/in,5148,Metalldesigner/in,mittel,93102
1839,Produkt- und Industriedesigner/in,1841,Gold- und Silberschmied/in,mittel,93102
1839,Produkt- und Industriedesigner/in,9014,Modedesigner/in,hoch,93102
1840,Innenarchitekt/in,2146,Technische/r Zeichner/in,hoch,93212
1840,Innenarchitekt/in,5124,Ausstellungsgestalter/in,mittel,93212
1840,Innenarchitekt/in,5170,Raumausstatter/in,hoch,93212
1840,Innenarchitekt/in,5125,Raumausstatter/in- Restaurierungsarbeiten,mittel,93212
1840,Innenarchitekt/in,5252,Architekt/in,hoch,93212
1840,Innenarchitekt/in,5126,Raumausstattermeister/in,hoch,93212
5124,Ausstellungsgestalter/in,1768,Chefdekorateur/in,hoch,93222
5124,Ausstellungsgestalter/in,5126,Raumausstattermeister/in,hoch,93222
5124,Ausstellungsgestalter/in,1840,Innenarchitekt/in,hoch,93222
5124,Ausstellungsgestalter/in,5170,Raumausstatter/in,mittel,93222
5124,Ausstellungsgestalter/in,1837,Produktmanager/in,mittel,93222
5170,Raumausstatter/in,5125,Raumausstatter/in- Restaurierungsarbeiten,hoch,93232
5170,Raumausstatter/in,9045,Polsterer/Polsterin,mittel,93232
5170,Raumausstatter/in,5298,Bodenleger/in,mittel,93232
5170,Raumausstatter/in,5287,"Fliesen-, Platten- und Mosaikleger/in",mittel,93232
5170,Raumausstatter/in,5289,Parkettleger/in,mittel,93232
5170,Raumausstatter/in,3023,Maler/in und Lackierer/in,mittel,93232
5170,Raumausstatter/in,1840,Innenarchitekt/in,mittel,93232
5170,Raumausstatter/in,5124,Ausstellungsgestalter/in,mittel,93232
5125,Raumausstatter/in- Restaurierungsarbeiten,1840,Innenarchitekt/in,hoch,93233
5125,Raumausstatter/in- Restaurierungsarbeiten,5170,Raumausstatter/in,hoch,93233
5125,Raumausstatter/in- Restaurierungsarbeiten,5124,Ausstellungsgestalter/in,mittel,93233
5125,Raumausstatter/in- Restaurierungsarbeiten,5126,Raumausstattermeister/in,hoch,93233
1768,Chefdekorateur/in,5124,Ausstellungsgestalter/in,mittel,93293
1768,Chefdekorateur/in,5126,Raumausstattermeister/in,hoch,93293
1768,Chefdekorateur/in,5170,Raumausstatter/in,mittel,93293
1768,Chefdekorateur/in,1840,Innenarchitekt/in,mittel,93293
5126,Raumausstattermeister/in,5302,Bodenlegermeister/in,mittel,93293
5126,Raumausstattermeister/in,5314,"Handwerksmeister/in - Maler-, Lackier- und Stuckateurarbeiten",mittel,93293
5126,Raumausstattermeister/in,1840,Innenarchitekt/in,hoch,93293
5126,Raumausstattermeister/in,5170,Raumausstatter/in,hoch,93293
5126,Raumausstattermeister/in,5124,Ausstellungsgestalter/in,mittel,93293
5126,Raumausstattermeister/in,5125,Raumausstatter/in - Restaurierungsarbeiten,hoch,93293
5127,Kunsthandwerker/in,5128,bildende/r Künstler/in,hoch,93302
5127,Kunsthandwerker/in,5141,Kunsthandwerksmeister/in,mittel,93302
5127,Kunsthandwerker/in,5129,Bildhauer/in,hoch,93302
5127,Kunsthandwerker/in,5134,Drechsler/in,hoch,93302
5127,Kunsthandwerker/in,5136,Vergolder/in,mittel,93302
5127,Kunsthandwerker/in,5138,Kerzenhersteller/in und Wachsbildner/in,hoch,93302
5127,Kunsthandwerker/in,5139,Textilschmuckmacher/in,hoch,93302
5127,Kunsthandwerker/in,5142,Keramiker/in,hoch,93302
5127,Kunsthandwerker/in,5145,Glasbläser/in,hoch,93302
5127,Kunsthandwerker/in,5147,Metallbildner/in,hoch,93302
5127,Kunsthandwerker/in,1841,Gold- und Silberschmied/in,hoch,93302
5127,Kunsthandwerker/in,5152,Graveur/in,mittel,93302
5128,bildende/r Künstler/in,5127,Kunsthandwerker/in,hoch,93303
5128,bildende/r Künstler/in,5132,Skulpturenrestaurator/in,hoch,93303
5128,bildende/r Künstler/in,5133,Kunstmaler/in,hoch,93303
5128,bildende/r Künstler/in,5137,Restaurator/in - Vergolderhandwerk,mittel,93303
5128,bildende/r Künstler/in,5150,Restaurator/in - Gold- und Silberschmiedehandwerk,mittel,93303
5128,bildende/r Künstler/in,1300,Kurator/in / Museologe/in,mittel,93303
5129,Bildhauer/in,5127,Kunsthandwerker/in,hoch,93312
5129,Bildhauer/in,5128,bildende/r Künstler/in,hoch,93312
5129,Bildhauer/in,5132,Skulpturenrestaurator/in,hoch,93312
5129,Bildhauer/in,5147,Metallbildner/in,hoch,93312
