isco_id,auxco_id,auxco_title,isco_title
2320,8035,Lehrlingsausbilder/in,Vocational education teachers
1345,8036,Schulleiter/in – berufliche Schulen,Education managers
2310,8037,Dozent/in / Professor/in,University and higher education teachers
1120,8038,Hochschulpräsident/in bzw. Hochschulrektor/in,Managing directors and chief executives
2320,8039,Dozent/in - Erwachsenenbildung,Vocational education teachers
2354,8041,Musiklehrer/in,Other Music Teachers
2330,8043,Religionslehrer/in,Secondary education teachers 
2636,8044,Gemeindepädagoge/-pädagogin,Religious professionals
2355,8045,Kunstpädagoge/-pädagogin bzw.Theaterpädagoge/-pädagogin,Other arts teachers
2356,8046,IT- Trainer/in,Information technology trainers
2353,8047,Fremdsprachlehrer/in,Other language teachers 
2355,8048,Eurythmielehrer/in,Other arts teachers
3258,8049,Erstehilfelehrer/in,Ambulance workers
2359,8050,Museumspädagoge/- pädagogin,Teaching professionals not elsewhere classified
1345,8051,Leiter/in - außerschulische Bildungseinrichtungen,Education managers
3422,8052,Trainer/in - Leistungssport,"Sports coaches, instructors and officials "
3422,8053,Sportpädagoge/-pädagogin,"Sports coaches, instructors and officials"
5165,8054,Fahrlehrer/in,Driving instructors
3153,8055,Fluglehrer/in,Aircraft pilots and related associate professionals 
2355,8056,Tanzlehrer/in,Other arts teachers
3422,8057,Trainer/in - Ballsport,"Sports coaches, instructors and officials"
3423,8058,Fitnesstrainer/in  bzw. Gymnastiklehrer/in,Fitness and recreation instructors and program leaders
3422,8059,Freizeitsportlehrer/in,"Sports coaches, instructors and officials"
1344,8061,Leiter/in einer sozialpädagogischen Einrichtung,Social welfare managers
5151,8062,Hauswirtschafter/in in sozialen und gewerblichen Einrichtungen,"Cleaning and housekeeping supervisors in offices, hotels and other establishments"
5152,8062,Hauswirtschafter/in in sozialen und gewerblichen Einrichtungen,Domestic housekeepers
4222,1002,Callcenteragent/in (Inbound),Contact centre information clerks
5244,1003,Verkäufer/in - Telemarketing,Contact centre salespersons
2643,1100,Literaturwissenschaftler/in / Sprachwissenschaftler/in,"Translators, interpreters and other linguists"
2633,1101,Philosoph/in / Religionswissenschaftler/in,"Philosophers, historians and political scientists"
2633,1102,Historiker/in,"Philosophers, historians and political scientists"
2632,1105,Kommunikationswissenschaftler/in,"Sociologists, anthropologists and related professionals"
2632,1107,Regionalwissenschaftler/in,"Sociologists, anthropologists and related professionals"
2632,1108,Anthropologe/in / Ethnologe/in,"Sociologists, anthropologists and related professionals"
2633,1109,Politologe/in,"Philosophers, historians and political scientists"
2632,1110,Soziologe/in,"Sociologists, anthropologists and related professionals"
2120,1111,Demograf/in,"Mathematicians, actuaries and statisticians"
2631,1112,Wirtschaftswissenschaftler/in,Economists
4227,1117,Interviewer/in,Survey and market research interviewers
7543,1118,Testkäufer/in,Product graders and testers (except foods and beverages)
2632,1123,Experte/in für spezielle Gesellschafts- und Kulturwissenschaften,"Sociologists, anthropologists and related professionals"
2652,1200,Musiker/in,"Musicians, singers and composers"
2633,1201,Musikwissenschaftler/in,"Philosophers, historians and political scientists"
2652,1202,Sänger/in,"Musicians, singers and composers"
2652,1203,Dirigent/in / Chorleiter/in,"Musicians, singers and composers"
2652,1204,Komponist/in,"Musicians, singers and composers"
2652,1205,Musik- und Sounddesigner/in,"Musicians, singers and composers"
2652,1206,Korrepetior/in - Gesang/Instrumentalisten/,"Musicians, singers and composers"
2653,1206,Korrepetior/in - Gesang/Instrumentalisten/,Dancers and choreographers
2652,1207,Korrepetitor/in - Ballett/Tanz,"Musicians, singers and composers"
2655,1208,Schauspieler/in,Actors
2653,1209,Tänzer/in / Choreograf/in,Dancers and choreographers
5241,1210,Model,Fashion and other models
3421,1211,Berufssportler/in,Athletes and sports players
5169,1212,Striptease-Tänzer/in / Prostituierte/r,Personal services workers not elsewhere classified
3435,1213,Kleindarsteller/in,Artistic and cultural associate professionals not elsewhere classified
2659,1214,Artist/in / Akrobat/in,Creative and performing artists not elsewhere classified
2659,1216,Illusionskünstler/in / Zauberer/ Zauberin,Creative and performing artists not elsewhere classified
2659,1217,Komiker/in / Kabarettist/in,Creative and performing artists not elsewhere classified
2656,1218,Hörfunk- und Fernsehmoderator/in,"Announcers on radio, televisionand other media"
4212,1219,Croupier/Croupière / Glücksspielbetreiber/in,"Bookmakers, croupiers and related gaming workers"
2659,1220,Entertainer/in,Creative and performing artists not elsewhere classified
3435,1225,Produktionsassistent/in,Artistic and cultural associate professionals not elsewhere classified
3435,1227,Film- und Fernsehwirt/in,Artistic and cultural associate professionals not elsewhere classified
2654,1227,Film- und Fernsehwirt/in,"Film, stage and related directors and producers"
3435,1228,Inspizient/in,Artistic and cultural associate professionals not elsewhere classified
2654,1229,Regieassistent/in,"Film, stage and related directors and producers"
2654,1230,Regisseur/in,"Film, stage and related directors and producers"
7115,1231,Bühnenarbeiter/in,Carpenters and joiners
3435,1232,Veranstaltungstechnik - Fachkraft,Artistic and cultural associate professionals not elsewhere classified
3521,1233,Technische/r Assistent/in - Bühne/Film/Fernsehen,Broadcasting and audio-visual technicians
3435,1234,Beleuchter/in,Artistic and cultural associate professionals not elsewhere classified
2149,1235,Ingenieur/in – Veranstaltungstechnik,Engineering professionals not elsewhere classified
3435,1237,Souffleur/Souffleuse,Artistic and cultural associate professionals not elsewhere classified
3339,1238,Künstlervermittler/in,Business services agents not elsewhere classified
2654,1239,Programmgestalter/in für Rundfunk und Fernsehen,"Film, stage and related directors and producers"
2654,1240,"Führungskraft in der Theater-, Film- und Fernsehproduktion","Film, stage and related directors and producers"
1431,1240,"Führungskraft in der Theater-, Film- und Fernsehproduktion","Sports, recreation and cultural centre managers"
2654,1241,Dramaturg/in,"Film, stage and related directors and producers"
3521,1242,Kamera-Assistent/in,Broadcasting and audio-visual technicians
3521,1243,Kameramann/-frau,Broadcasting and audio-visual technicians
3521,1246,Filmeditor/in,Broadcasting and audio-visual technicians
3435,1247,Pyrotechniker/in,Artistic and cultural associate professionals not elsewhere classified
3435,1248,Meister/in – Veranstaltungstechnik,Artistic and cultural associate professionals not elsewhere classified
3435,1249,Bühnen- und Kostümbildner/in,Artistic and cultural associate professionals not elsewhere classified
2621,1300,Kurator/in / Museologe/in,Archivists and curators
3433,1301,Fachkraft - Präparator/in in Museen,"Gallery, museum and library technicians"
3433,1302,Museums- / Ausstellungstechniker/in,"Gallery, museum and library technicians"
2621,1303,Konservator/in,Archivists and curators
2161,1304,Denkmalpfleger/in,Building architects
3315,1305,Kunstsachverständige/r,Valuers and loss assessors
3315,1306,Gemmologe/Gemmologin,Valuers and loss assessors
1349,1307,Museumsleiter/in / Museumsdirektor/in,Professional services managers not elsewhere classified
3435,1308,Ankleider/in,Artistic and cultural associate professionals not elsewhere classified
3435,1309,Requisiteur/in,Artistic and cultural associate professionals not elsewhere classified
3435,1310,Ausstattungsleiter/in - Bühne/Film/Fernsehen,Artistic and cultural associate professionals not elsewhere classified
2351,1501,Erziehungswissenschaftler/in,Education methods specialist
2659,1600,Diskjockey / Bauchredner/in / Travestiekünstler/in,Creative and performing artists not elsewhere classified
5161,1601,Wahrsager/in / Astrolog/in,"Astrologers, fortune-tellers and related workers"
2632,1765,Kriminologe/in,"Sociologists, anthropologists and related professionals"
2632,1766,Arbeitswissenschaftler/in,"Sociologists, anthropologists and related professionals"
3432,1768,Chefdekorateur/in,Interior designers and decorators
2653,1769,Striptease-Tänzer/in,Dancers and choreographers
3119,1835,Techniker/in - Grabungstechnik,Physical and engineering science technicians not elsewhere classified
2632,1835,Techniker/in - Grabungstechnik,"Sociologists, anthropologists and related professionals"
3314,1836,Fachangestellte/r - Markt- und Sozialforschung,"Statistical, mathematical and related associate professionals"
2120,1836,Fachangestellte/r - Markt- und Sozialforschung,"Mathematicians, actuaries and statisticians"
2632,1836,Fachangestellte/r - Markt- und Sozialforschung,"Sociologists, anthropologists and related professionals"
2431,1837,Produktmanager/in,Advertising and marketing professionals
2642,1838,Redakteur/in,Journalists
2163,1839,Produkt- und Industriedesigner/in,Product and garment designers
3432,1840,Innenarchitekt/in,Interior designers and decorators
2161,1840,Innenarchitekt/in,Building architects
7313,1841,Gold- und Silberschmied/in,Jewellery and precious metal workers
2163,1841,Gold- und Silberschmied/in,Product and garment designers
3521,1842,Tontechniker/in,Broadcasting and audio-visual technicians
2654,1842,Tontechniker/in,"Film, stage and related directors and producers"
2632,1858,Kulturwissenschaftler/in,"Sociologists, anthropologists and related professionals"
4419,3501,Redaktionsassistent/in,Clerical support workers not elsewhere classified
2641,3502,Verlagslektor/in,Authors and related writers
4419,3503,Marketingassistent/in,Clerical support workers not elsewhere classified
3341,3504,Teamleiter/in - Callcenter,Office supervisors
3339,3505,Literaturagent/in,Business services agents not elsewhere classified
3343,3506,Medienfachwirt/in,Administrative and executive secretaries
4419,3507,Anzeigenverkäufer/in,Clerical support workers not elsewhere classified
4419,3508,Assistent/in - Filmgeschäftsführung,Clerical support workers not elsewhere classified
3339,3509,Art-Buyer,Business services agents not elsewhere classified
2432,3510,Pressesprecher/in,Public relations professionals
1222,3511,Leiter/in- Presse- und Öffentlichkeitsarbeit,Advertising and public relations managers
1349,3512,Chefredakteur/in,Professional services managers not elsewhere classified
2432,3513,Public-Relations-Manager/in,Public relations professionals
2641,3514,Schriftsteller/in,Authors and related writers
1222,3515,Werbeleiter/in,Advertising and public relations managers
2431,3518,Account-Manager/in,Advertising and marketing professionals
2434,3518,Account-Manager/in,Information and Communications Technology Sales Professionals
4419,3519,Medienkaufmann/-frau - Digital und Print,Clerical support workers not elsewhere classified
2431,3520,Medienmanager/in,Advertising and marketing professionals
1349,3521,Verleger/in (Medien/Musik),Professional services managers not elsewhere classified
2641,3524,Technische/r Redakteur/in,Authors and related writers
2641,3525,Drehbuchautor/in,Authors and related writers
3339,3526,Listbroker/in,Business services agents not elsewhere classified
3514,3527,Community-Manager/in,Web technicians
3432,5124,Ausstellungsgestalter/in,Interior designers and decorators
3432,5125,Raumausstatter/in- Restaurierungsarbeiten,Interior designers and decorators
3123,5126,Raumausstattermeister/in,Construction supervisors
7319,5127,Kunsthandwerker/in,Handicraft workers not elsewhere classified
2651,5128,bildende/r Künstler/in,Visual artists
2651,5129,Bildhauer/in,Visual artists
7317,5130,Holzbildhauer/in,"Handicraft workers in wood, basketry and related materials "
7113,5131,Steinbildhauer/in,"Stonemasons, stone cutters, splitters and carvers"
2651,5132,Skulpturenrestaurator/in,Visual artists
2651,5133,Kunstmaler/in,Visual artists
7317,5134,Drechsler/in,"Handicraft workers in wood, basketry and related materials"
2163,5135,Spielzeugdesigner/in,Product and garment designers
7319,5136,Vergolder/in,Handicraft workers not elsewhere classified
2651,5137,Restaurator/in - Vergolderhandwerk,Visual artists
7319,5138,Kerzenhersteller/in und Wachsbildner/in,Handicraft workers not elsewhere classified
7319,5139,Textilschmuckmacher/in,Handicraft workers not elsewhere classified
3122,5141,Kunsthandwerksmeister/in,Manufacturing supervisors
7314,5142,Keramiker/in,Potters and related workers
2163,5143,Keramikdesigner/in,Product and garment designers
7316,5144,Glas- und Porzellanmaler/in,"Sign writers, decorative painters, engravers and etchers"
7315,5145,Glasbläser/in,"Glass makers, cutters, grinders and finishers"
2163,5146,Glasdesigner/in,Product and garment designers
7319,5147,Metallbildner/in,Handicraft Workers Not Elsewhere Classified
2163,5148,Metalldesigner/in,Product and garment designers
7313,5150,Restaurator/in - Gold- und Silberschmiedehandwerk,Jewellery and precious metal workers
7316,5152,Graveur/in,"Sign writers, decorative painters, engravers and etchers"
7316,5153,Schilder- und Lichtreklamehersteller/in,"Sign writers, decorative painters, engravers and etchers"
7312,5154,Musikinstrumentenbauer/in,Musical instrument makers and tuners
7312,5155,Musikinstrumentenrestaurator/in,Musical instrument makers and tuners
2149,5156,Ingenieur/in- Musikinstrumentenbau,Engineering professionals not elsewhere classified
7312,5157,Streich- und Zupfinstrumentenmacher/in,Musical instrument makers and tuners
7312,5158,Restaurator/in- Streich- und Zupfinstrumente,Musical instrument makers and tuners
7312,5159,Holzblasinstrumentenmacher/in,Musical instrument makers and tuners
7312,5160,Restaurator/in- Holzblasinstrumente,Musical instrument makers and tuners
7312,5161,Metallblasinstrumentenmacher/in,Musical instrument makers and tuners
7312,5162,Restaurator/in- Metallblasinstrumente,Musical instrument makers and tuners
7312,5163,Klavier- und Cembalobauer/in,Musical instrument makers and tuners
7312,5164,Restaurator/in - Klavier- und Cembalo,Musical instrument makers and tuners
7312,5165,Orgel- und Harmoniumbauer/in,Musical instrument makers and tuners
7312,5166,Restaurator/in – Orgel- und Harmonium,Musical instrument makers and tuners
7312,5167,"Handzuginstrumentenmacher/in, Harmonikamacher/in oder Schlagzeugbauer/in",Musical instrument makers and tuners
7312,5168,"Restaurator/in – Handzuginstrumente, Harmonika oder Schlaginstrumente",Musical instrument makers and tuners
3122,5169,Meister/in- Musikinstrumentenbau,Manufacturing supervisors
3432,5170,Raumausstatter/in,Interior designers and decorators
