kldb_id,auxco_id,auxco_title,kldb_title
51534,5016,Flugunfalluntersucher/in,Überwachung Luftverkehrsbetr. -Experte
51594,5016,Flugunfalluntersucher/in,Führungskräfte - Überwachung und Steuerung des Verkehrsbetriebs
51543,5017,Schiffslotse/-lotsin,Üerwach.Schiffsverkehrsbetr.-Spezialist
51593,5017,Schiffslotse/-lotsin,Aufsichtskräfte - Überwachung und Steuerung des Verkehrsbetriebs
51594,5017,Schiffslotse/-lotsin,Führungskräfte - Überwachung und Steuerung des Verkehrsbetriebs
51583,5018,Gefahrgutbeauftragte/r,Überwach.Verkehrsbetrieb(ssT)-Spezialist
51593,5018,Gefahrgutbeauftragte/r,Aufsichtskräfte - Überwachung und Steuerung des Verkehrsbetriebs
51594,5018,Gefahrgutbeauftragte/r,Führungskräfte - Überwachung und Steuerung des Verkehrsbetriebs
51613,5022,Verkehrsbetriebswirt/in,Verkehrskaufleute - Spezialist
51614,5022,Verkehrsbetriebswirt/in,Verkehrskaufleute - Experte
51613,5023,Fachwirt/in - Personen- und Reiseverkehr,Verkehrskaufleute - Spezialist
51614,5024,Betriebswirt/in im Verkehrsmanagement,Verkehrskaufleute - Experte
51622,5025,Kaufmann/-frau für Spedition und Logistikdienstleistungen,"Speditions-,Logistikkaufleute-Fachkraft"
51623,5025,Kaufmann/-frau für Spedition und Logistikdienstleistungen,Speditions- und Logistikkaufleute - komplexe Spezialistentätigkeiten
51624,5025,Kaufmann/-frau für Spedition und Logistikdienstleistungen,Speditions- und Logistikkaufleute - hoch komplexe Tätigkeiten
51623,5026,Sachbearbeiter/in für die Erstellung von Zollpapieren,"Speditions-,Logistikkaufleute-Spezialist"
51312,5028,Kommissionierer/in,Lagerwirtschaft - Fachkraft
51311,5028,Kommissionierer/in,Lagerwirtschaft -Helfer
51624,5029,Logistikmanager/in,"51624 Speditions-, Logistikkaufleute - Experte"
51633,5030,Bahnbetriebskoordinator/in,"Straße,Schienenverkehrskaufl.-Spezialist"
51632,5031,Disponent/in für Eisenbahn und Straßenverkehr,"Straßen,Schienenverkehrskaufl.-Fachkraft"
51652,5035,Schifffahrtskaufmann/-frau,Schifffahrtskaufleute - Fachkraft
51653,5036,Schiffsmakler/in,Schifffahrtskaufleute - Spezialist
51662,5037,"Kaufmann/-frau - Kurier-, Express- u. Postdienstleistungen",KurierExpressPostdienstl.kaufl-Fachkraft
51663,5038,Postbeamt(er/in),KurierExpressPostdienst.kaufl-Spezialist
51694,5039,Logistikleiter/in,"Führung-Verkehr,Logistik (kaufm.Bereich)"
51212,5040,Straßenwärter/in,"Straßen-, Tunnelwärter/innen - Fachkraft"
52112,5041,Taxifahrer/in,Berufskraftfahrer(Pers./PKW.)-Fachkraft
52122,5042,Kraftfahrer/in,Berufskraftfahrer(Güterv./LKW)-Fachkraft
52132,5043,U-Bahnfahrer/in,"Bus-, Straßenbahnfahrer/innen-Fachkraft"
52132,5044,Bus - bzw. Straßenbahnfahrer/in,"Bus-, Straßenbahnfahrer/innen-Fachkraft"
52182,5045,Lieferwagenfahrer/in,FahrzeugführerStraßenverk(ssT)-Fachkraft
52202,5046,Lokführer/in,TriebfahrzeugführEisenbahn(oS)-Fachkraft
52313,5047,Pilot/in,PilotenVerkehrsflugzeugführer-Spezialist
52314,5047,Pilot/in,"Piloten,Verkehrsflugzeugführer - Experte"
52383,5049,"Luftfahrzeugführer/in - Hubschrauber, Heißluftballons, Luftschiffe",Fahrzeugführer Flugverk.(ssT)-Spezialist
52384,5050,Checkkapitän/in,Fahrzeugführer Flugverkehr (ssT)-Experte
52413,5051,Nautische/r Schiffsoffizier/in,"NautSchiffsoffiziere,Kapitäne-Spezialist"
52414,5052,Kapitän/in,"Naut.Schiffsoffiziere, Kapitäne-Experte"
52422,5053,Binnenschiffsführer/in,"Schiffsführ.Binnen-,Hafenverk.-Fachkraft"
52423,5053,Binnenschiffsführer/in,"Schiffsführ.Binnen,Hafenverk.-Spezialist"
52512,5054,Land- und forstwirtschaftliche/r Maschinenführer/in,"Führer land-,forstw. Maschinen-Fachkraft"
52522,5055,Baumaschinenführer/in,"Erdbeweg,verw.Maschinen-Fachkraft"
52531,5056,Staplerfahrer/in,"Kranführ., Bediener Hebeeinricht.-Helfer"
52532,5057,Kranfahrer/in,Kranführ.BedienerHebeeinricht.-Fachkraft
52593,5058,Bauhofmeister/in,"Aufsicht - Bau-, Transportgeräteführung"
53111,5059,Spielhallenaufsicht,"Objekt-, Werte-, Personenschutz - Helfer"
53111,5060,Geldzähler/in,"Objekt-, Werte-, Personenschutz - Helfer"
53112,5061,Sicherheitsdienstmitarbeiter/in,"Objekt-,Werte-, Personenschutz-Fachkraft"
53122,5062,Brandbekämpfungsbeauftragte/r und Ersthelfer/in,"Arbeitssicherh.,Sich.-technik-Fachkraft"
53123,5063,Sicherheitsbeauftragte/r- Arbeitsschutz,"Arbeitssicherh.,Sich.-technik-Spezialist"
53124,5064,Arbeitsschutzingenieur/in,"Arbeitssicherh.,Sich.-technik-Experte"
53132,5065,Feuerwehrmann/-frau,Brandschutz - Fachkraft
53133,5067,Brandschutzbeauftragte/r,Brandschutz - Spezialist
53134,5068,Brandschutzingenieur/in,Brandschutz - Experte
53142,5069,Badeaufseher/in,Badeaufsicht - Fachkraft
53152,5070,Detektiv/in,Detektive/Detektivinnen - Fachkraft
53162,5071,Inkassobeauftragte/r,Inkassobeauftragte - Fachkraft
53182,5072,Verkehrsüberwacher/in / Politesse,Obj.Pers.Brandschutz (ssT)-Fachkraft
53182,5073,Diensthundführer/in,Obj.Pers.Brandschutz (ssT)-Fachkraft
53183,5074,Schließ- und Sicherungstechniker/in,Obj.Pers.Brandschutz (ssT)-Spezialist
53184,5075,Sicherheitsmanager/in,Obj.Pers.Brandschutz (ssT)-Experte
53193,5076,Aufsichtsleiter/in – Sicherheitswesen,"Aufsicht-Objekt,Brandschutz,Arbeitssich."
53194,5077,Leiter/in - Rettungsstelle,"Führung-Objekt-,Brandschutz,Arbeitssich."
53212,5078,Polizeivollzugsbeamter/-beamtin,Polizeivollzugsdienst - Fachkraft
53213,5078,Polizeivollzugsbeamter/-beamtin,Polizeivollzugsdienst - Spezialist
53214,5078,Polizeivollzugsbeamter/-beamtin,Polizeivollzugsdienst - Experte
53222,5079,Kriminalbeamter/-beamtin,Kriminaldienst - Fachkraft
53223,5079,Kriminalbeamter/-beamtin,Kriminaldienst - Spezialist
53224,5079,Kriminalbeamter/-beamtin,Kriminaldienst - Experte
53232,5080,Vollziehungsbeamter/-beamtin,Gerichtsvollzug - Fachkraft
53233,5081,Gerichtsvollzieher/in,53233 Gerichtsvollzug - Spezialist
53241,5082,Justizwachtmeister/in,Justizvollzugsdienst - Helfer
53244,5084,Gefängnisdirektor/in (höherer Dienst),Justizvollzugsdienst - Experte
53312,5085,Beamt(er/in) - Gewerbeaufsicht,Gewerbeaufsicht - Fachkraft
53313,5085,Beamt(er/in) - Gewerbeaufsicht,Gewerbeaufsicht - Spezialist
53314,5085,Beamt(er/in) - Gewerbeaufsicht,Gewerbeaufsicht - Experte
53322,5086,Gesundheitsaufseher/in,"Gesundheitsaufs.,Hygieneüberw.-Fachkraft"
53323,5087,Fachkrankenschwester/-pfleger für Hygiene,Gesundheitsaufs.Hygieneüberw.-Spezialist
53332,5088,amtliche/r Lebensmittelkontrolleur/in,Lebensmittelkontrolle - Fachkraft
53333,5088,amtliche/r Lebensmittelkontrolleur/in,Lebensmittelkontrolle - Spezialist
53342,5089,Schädlingsbekämpfer/in,"Desinfekt., Schädlingsbekämpf.-Fachkraft"
53393,5089,Schädlingsbekämpfer/in,"Aufsicht-Gewerbe-, Gesundheitsaufsicht"
53394,5090,Abteilungsleiter/in - Gewerbeaufsicht,"Führung-Gewerbe-, Gesundheitsaufsicht"
54113,5092,Reinigungs- und Hygienetechniker/in,Gebäudereinigung - Spezialist
54122,5093,Glas- und Fensterreiniger/in,"Glas-, Fensterreinigung - Fachkraft"
54132,5094,Wäschereifacharbeiter/in bzw. Bügler/in,Textilreinigung - Fachkraft
54101,5094,Wäschereifacharbeiter/in bzw. Bügler/in,Reinigung (o.S.) - Helfer
54142,5095,Anlagenreiniger/in,"Maschinen-, Anlagenreinigung - Fachkraft"
54152,5096,Fahrzeugpfleger/in,Fahrzeugreinigung - Fachkraft
54182,5097,Spezialreiniger/in - Möbel und Teppiche,Reinigung (s.s.T.) - Fachkraft
54193,5098,Objektleiter/in - Gebäudereinigung,Aufsicht - Reinigung
51112,5099,Wagenuntersucher/in (Eisenbahn),Technischer Eisenbahnbetrieb - Fachkraft
51193,5099,Wagenuntersucher/in (Eisenbahn),"Aufsichtskräfte - Technischer Betrieb im Eisenbahn-, Luft- und Schiffsverkehr"
51113,5100,Eisenbahn-Wagenmeister/in,Technischer Eisenbahnbetrieb -Spezialist
51193,5100,Eisenbahn-Wagenmeister/in,"Aufsichtskräfte - Technischer Betrieb im Eisenbahn-, Luft- und Schiffsverkehr"
51122,5101,Flugzeugabfertiger/in,Techn. Luftverkehrsbetrieb - Fachkraft
51193,5101,Flugzeugabfertiger/in,"Aufsichtskräfte - Technischer Betrieb im Eisenbahn-, Luft- und Schiffsverkehr"
51123,5102,Technische/r Flugzeugprüfer/in,Techn. Luftverkehrsbetrieb - Spezialist
51193,5102,Technische/r Flugzeugprüfer/in,"Aufsichtskräfte - Technischer Betrieb im Eisenbahn-, Luft- und Schiffsverkehr"
51182,5105,Funker/in,TechBetEisenbLuftSchiffsv(ssT)-Fachkraft
51183,5105,Funker/in,TechBetEisenbLuftSchiffv(ssT)-Spezialist
51222,5107,Streckenwärter/in (Bahn),Wart. Eisenbahninfrastruktur - Fachkraft
51223,5108,Bahnbeamter/-beamtin (gehobener technischer Dienst),Wart. Eisenbahninfrastruktur -Spezialist
51224,5109,Ingenieur/in - Bahnbetrieb und Infrastruktur,Wart. Eisenbahninfrastruktur - Experte
51293,5114,Straßenwärtermeister/in,"Aufsicht - Überw.,Wart.Verkehrsinfraktur"
51412,5115,Kaufmann/-frau - Verkehrsservice,Servicefachk.StraßenSchienenv.-Fachkraft
51412,5116,Schaffner/in,Servicefachk.StraßenSchienenv.-Fachkraft
51432,5117,Schiffssteward/-stewardess,Servicefachkräfte Schiffsverk.-Fachkraft
51493,5118,Leitender Fahrgastbetreuer im Reiseverkehr,Aufsicht-Personenverkehr(Servicebereich)
52182,5171,Fahrradkurier/in bzw. Handwagenkurier/in,FahrzeugführerStraßenverk(ssT)-Fachkraft
52182,5172,Kraftradkurier/in,FahrzeugführerStraßenverk(ssT)-Fachkraft
53111,5173,Parkplatz- und Parkhausaufsicht,"Objekt-, Werte-, Personenschutz - Helfer"
53224,5174,Leiter/in - Kriminalpolizeidienststellen,Kriminaldienst - Experte
53242,5175,Justizvollzugsbeamter/-beamtin,Justizvollzugsdienst - Fachkraft
53312,5176,Eichbeamt(er/in),Gewerbeaufsicht - Fachkraft
54112,5223,Fassadenreiniger/in,Gebäudereinigung - Fachkraft
54101,5225,Reinigungskraft in Privathaushalten,Reinigung (o.S.) - Helfer
54101,5226,Gebäudeinnenreiniger/in,Reinigung (o.S.) - Helfer
54112,5226,Gebäudeinnenreiniger/in,Gebäudereinigung - Fachkraft
54101,5227,Toilettenwärter/in,Reinigung (o.S.) - Helfer
53243,8083,Justizvollzugsfachwirt/in (gehobener Justizvollzugsdienst),Justizvollzugsdienst - Spezialist
51642,9900,Luftverkehrskaufmann/-frau,Luftverkehrskaufleute - fachlich ausgerichtete Tätigkeiten
51643,9900,Luftverkehrskaufmann/-frau,Luftverkehrskaufleute - komplexe Spezialistentätigkeiten
61123,1747,Vertriebsspezialist/in,Vertrieb (außer IKT) - Spezialist
61124,1747,Vertriebsspezialist/in,Vertrieb (auser IKT) - Experte
61203,1748,Handelsagent/in,Kaufleute im Handel (ohne Spezialisierung) - komplexe Spezialistentätigkeiten
61204,1748,Handelsagent/in,Kaufleute im Handel (ohne Spezialisierung) - hoch komplexe Tätigkeiten
61284,1748,Handelsagent/in,Kaufleute im Handel (sonstige spezifische Tätigkeitsangabe) - hoch komplexe Tätigkeiten
61283,1748,Handelsagent/in,Kaufleute im Handel (sonstige spezifische Tätigkeitsangabe) - komplexe Spezialistentätigkeiten
61213,1749,internationale/r Handelsagent/in,Kaufleute im Groß- und Außenhandel - komplexe Spezialistentätigkeiten
61214,1749,internationale/r Handelsagent/in,Kaufleute im Groß- und Außenhandel - hoch komplexe Tätigkeiten
61284,1749,internationale/r Handelsagent/in,Kaufleute im Handel (sonstige spezifische Tätigkeitsangabe) - hoch komplexe Tätigkeiten
61283,1749,internationale/r Handelsagent/in,Kaufleute im Handel (sonstige spezifische Tätigkeitsangabe) - komplexe Spezialistentätigkeiten
62193,1750,Verkaufs- und Kassenaufsicht,Aufsicht - Verkauf
62194,1750,Verkaufs- und Kassenaufsicht,Führung - Verkauf
63112,1820,Tourismuskaufmann/ -frau,Tourismuskaufleute - Fachkraft
63113,1820,Tourismuskaufmann/ -frau,Tourismuskaufleute - Spezialist
63212,1821,Hotelkaufmann/-frau,Hotelkaufleute - Fachkraft
63213,1821,Hotelkaufmann/-frau,Hotelkaufleute - Spezialist
63302,1822,Kellner/in,Gastronomieservice (o.S.) - Fachkraft
63303,1822,Kellner/in,Gastronomieservice (o.S.) - Spezialist
61313,1849,Immobilienmakler/in,"Immobilienvermarktung,verwal.-Spezialist"
61312,1849,Immobilienmakler/in,"Immobilienvermarktung,-verwal.-Fachkraft"
61314,1849,Immobilienmakler/in,"Immobilienvermarktung,-verwal.-Experte"
61312,1850,Hausverwalter/in,"Immobilienvermarktung,-verwal.-Fachkraft"
61313,1850,Hausverwalter/in,"Immobilienvermarktung,verwal.-Spezialist"
61314,1850,Hausverwalter/in,"Immobilienvermarktung,-verwal.-Experte"
61112,6001,Beschaffungsassistent/in,Berufe im Einkauf - fachlich ausgerichtete Tätigkeiten
61113,6002,Einkäufer/in,Einkauf - Spezialist
61122,6003,Vertriebsassistent/in, Vertrieb (außer IKT) - Fachkraft
61142,6006,Automatenfachmann/ -frau,Kaufleute Automatenservice - Fachkraft
61152,6007,Pfandleiher/in,Geld- und Pfandverleih - Fachkraft
61162,6008,Verleiher/in,Verleih (außer Geld u. Pfand) -Fachkraft
61132,6009,Auktionator/in,"Handelsmakler,Auktionatoren - Fachkraft"
61133,6010,Handelsmakler/in,"Handelsmakler,Auktionatoren - Spezialist"
61194,6011,Einkaufsleiter/in,Führung - Einkauf und Vertrieb
61194,6012,Vertriebs- und Marketingmanager/in,Führung - Einkauf und Vertrieb
62252,6013,Einrichtungsfachverkäufer/in,"Verkauf (Möbel, Einrichtung)-Fachkraft"
62242,6015,"Fachverkäufer/in - Elektro-, Elektronik- und Haushaltswaren","Verkauf (Elektro-,Hauswaltsw.)-Fachkraft"
61394,6017,Betriebswirt/in - Facility-Management,"Führung-Immobilienwirt., Facility-Manag."
61294,6018,Exportleiter/in,Führung-Handel
61323,6019,Facilitymanager/in,Facility-Management - Spezialist
63194,6020,Betriebsleiter/in – Fitness und Freizeit,Führung - Tourismus und Sport
63293,6021,Empfangschef/in,Aufsicht - Hotellerie
61212,6022,Sachbearbeiter/in im Groß- und Außenhandel,Kaufleute im Groß- und Außenhandel - fachlich ausgerichtete Tätigkeiten
61282,6022,Sachbearbeiter/in im Groß- und Außenhandel,Kaufleute im Handel (sonstige spezifische Tätigkeitsangabe) - fachlich ausgerichtete Tätigkeiten
62122,6029,Marktverkäufer/in,"Verkaufsstand-,Marktverkäufer -Fachkraft"
62102,6030,Verkäufer/in - Einzelhandel,Verkauf (ohne Produktspezial.)-Fachkraft
62101,6033,Aushilfskraft - Einzelhandel,Verkauf (ohne Produktspezialis.)-Helfer
62301,6034,Kiosk-/Imbissverkäufer/in,Verkauf Lebensmittel (o.S.) - Helfer
62312,6035,Bäcker - und Konditoreifachverkäufer/in,"Verkauf Back-,Konditoreiwaren-Fachkraft"
62412,6037,Drogeriefachverkäufer/in,Verkauf drog.apotheken.Waren-Fachkraft
62322,6038,Fleischwarenfachverkäufer/in,Verkauf von Fleischwaren - Fachkraft
62422,6039,Fachverkäufer/in - Sanitäts- und Medizinbedarf,"Verkauf Sanitäts, Medizinbedarf-Fachkraft"
62512,6040,Buchhändler/in,Buchhandel - Fachkraft
62212,6041,"Einzelhandelsverkäufer/in - Sport-, Textil- und Lederwaren","Verkauf (Bekleid.,Leder,Sport)-Fachkraft"
62514,6042,Buch- und Medienhandelsmanager/in,Buchhandel - Experte
62522,6043,Kunst- und Antiquitätenhändler/in,"Kunst-, Antiquitätenhandel - Fachkraft"
62532,6044,Musikfachhändler/in,Musikfachhandel - Fachkraft
63114,6047,Touristikmanager/in,Tourismuskaufleute - Experte
63122,6048,Fitnessberater/in,"Sport-,Fitnesskaufl.Sportmanag-Fachkraft"
63132,6049,Freizeit- und Reisebetreuer/in,Animateure und Gästebetreuer - Fachkraft
63142,6050,Reiseleiter/in,"Reiseleiter, Fremdenführer - Fachkraft"
63143,6051,Fremdenführer/in,"Reiseleiter, Fremdenführer - Spezialist"
62302,6052,Lebensmittelfachverkäufer/in,Verkauf Lebensmittel (o.S.) - Fachkraft
63122,6053,Sport- und Fitnesskaufmann/-frau,"Sport-,Fitnesskaufl.Sportmanag-Fachkraft"
63194,6054,Betriebsleiter/in - Tourismus,Führung - Tourismus und Sport
63293,6055,Pension- bzw. Herbergsleiter/in,Aufsicht - Hotellerie
63293,6056,Hausdame/Housekeeper,Aufsicht - Hotellerie
63294,6057,Hoteldirektor/in,Führung - Hotellerieg
61282,6058,"Fachverkäufer/in - Holz-, Stahl- oder im Strom- und Gashandel",Kaufleute im Handel (s.s.T) - Fachkraft
62112,6060,Kassierer/in,"Kassierer, Kartenverkäufer - Fachkraft"
62182,6061,Promoter/in,Verkauf (o. Produktspez) (ssT)-Fachkraft
62222,6063,Schmuckfachverkäufer/in,"Verkauf (Schmuck, Uhren) - Fachkraft"
62232,6064,Bürobedarfsverkäufer/in,"Verkauf (Büro,Geschenk,Spiel)-Fachkraft"
62262,6065,Fachverkäufer/in - Garten- und Heimwerkerbedarf,"Verkauf (Garten,Heimwerk,Tier)-Fachkraft"
62272,6066,Automobilkaufmann/-frau,"Verkauf (KFZ, Zweirad,Zubehör)-Fachkraft"
63124,6067,Sport- und Fitnessökonom/in,"Sport-,Fitnesskaufl.Sportmanag-Experte"
63123,6068,Sport- und Fitnessfachwirt/in,"Sport,Fitnesskaufl.Sportmanag-Spezialist"
63222,6070,Rezeptionist/in - Hotel,Hotelservice - Fachkraft
63313,6071,Betriebswirt/in - Systemgastronomie,Systemgastronomie - Spezialist
63322,6072,Barkeeper/in,Barkeeper/innen - Fachkraft
63393,6073,Restaurantmeister/in,Aufsicht - Gastronomie
63394,6073,Restaurantmeister/in,Führung - Gastronomie
63301,6074,Fast-Food- und Imbisskoch/-köchin,Gastronomieservice (o.S.) - Helfer
63301,6075,Küchenhelfer/in,Gastronomieservice (o.S.) - Helfer
63221,6077,Zimmermädchen/ Roomboy,Hotelservice - Helfer
62182,6078,Haustürverkäufer/in,Verkauf (o. Produktspez) (ssT)-Fachkraft
62183,6079,Kundendienstberater/in,Verkauf (o. Produktspez)(ssT)-Spezialist
62232,6080,Geschenkartikelverkäufer/in,"Verkauf (Büro,Geschenk,Spiel)-Fachkraft"
62232,6081,Spielwarenkäufer/in,"Verkauf (Büro,Geschenk,Spiel)-Fachkraft"
62262,6082,Fachverkäufer/in – Zoo- und Heimtierbedarf,"Verkauf (Garten,Heimwerk,Tier)-Fachkraft"
63221,6083,Hotelpage,Hotelservice - Helfer
62382,6085,Fachverkäufer/in - Reform- und Diätwaren,Verkauf Lebensmittel (s.s.T.)-Fachkraft
62513,6086,Vertriebsagent/in - Buchhandel,Buchhandel - Spezialist
63312,6090,Servicekraft - Systemgastronomie,Systemgastronomie - Fachkraft
63382,6092,Food-and-Beverage-Assistant,Gastronomie (s.s.T.) - Fachkraft
63382,6093,Bankettleiterassistent/in,Gastronomie (s.s.T.) - Fachkraft
63382,6094,Zugsteward/-stewardess,Gastronomie (s.s.T.) - Fachkraft
63382,6095,Büfettkraft,Gastronomie (s.s.T.) - Fachkraft
63383,6097,Sommelier/Sommelière,Gastronomie (s.s.T.) - Spezialist
63401,6098,Eintrittskartenkontrolleur/in,"Veranstaltungsservice,-manag. - Helfer"
63401,6099,Hilfskraft - Veranstaltungsservice,"Veranstaltungsservice,-manag. - Helfer"
63401,6100,Garderobenwärter/in,"Veranstaltungsservice,-manag. - Helfer"
62282,6101,Tankwart/in,Verkauf (ssT) - Fachkraft
63402,6102,Konferenz- und Veranstaltungsplaner,"Veranstaltungsservice,-manag. -Fachkraft"
63404,6102,Konferenz- und Veranstaltungsplaner,Berufe im Veranstaltungsservice und -management - hoch komplexe Tätigkeiten
63403,6102,Konferenz- und Veranstaltungsplaner,Berufe im Veranstaltungsservice und -management - komplexe Spezialistentätigkeiten
72212,1823,Buchführungsfachkraft,Buchhaltung - Fachkraft
72213,1823,Buchführungsfachkraft,Buchhaltung - Spezialist
72223,1824,Kalkulator/in,"Kostenrechnung, Kalkulation - Spezialist"
72224,1824,Kalkulator/in,"Kostenrechnung, Kalkulation - Experte"
73323,1825,Bibliotheksangestellte/r,Bibliothekswesen - Spezialist
73324,1825,Bibliotheksangestellte/r,Bibliothekswesen - Experte
71104,3201,Top-Manager/in,Geschäftsführer/innen und Vorstände - hoch komplexe Tätigkeiten
71214,3202,Politiker/in,Angehörige gesetzgebender Körperschaften - hoch komplexe Tätigkeiten
71224,3203,Verbandsgeschäftsführer/in,Leitende Bedienstete von Interessenorganisationen - hoch komplexe Tätigkeiten
71234,3204,gewählte/r Arbeitnehmervertreter/in,Betriebsinterne Wahlämter - hoch komplexe Tätigkeiten
71302,3205,Technisch-kaufmännische/r Betriebassistent/in,Berufe in der kaufmännischen und technischen Betriebswirtschaft (ohne Spezialisierung) - fachlich ausgerichtete Tätigkeiten
71303,3205,Technisch-kaufmännische/r Betriebassistent/in,Berufe in der kaufmännischen und technischen Betriebswirtschaft (ohne Spezialisierung) - komplexe Spezialistentätigkeiten
71302,3206,Betriebswirtschaftliche/r Assistent/in,Berufe in der kaufmännischen und technischen Betriebswirtschaft (ohne Spezialisierung) - fachlich ausgerichtete Tätigkeiten
71303,3206,Betriebswirtschaftliche/r Assistent/in,Berufe in der kaufmännischen und technischen Betriebswirtschaft (ohne Spezialisierung) - komplexe Spezialistentätigkeiten
71314,3208,Betriebsplaner/in,Berufe in der Unternehmensorganisation und -planung - hoch komplexe Tätigkeiten
71324,3209,Unternehmensberater/in,Berufe in der Unternehmensberatung - hoch komplexe Tätigkeiten
71394,3210,Regionalleiter/in,Führungskräfte - Unternehmensorganisation und -strategie
71394,3211,Kaufmännische/r Betriebsleiter/in,Führungskräfte - Unternehmensorganisation und -strategie
71393,3211,Kaufmännische/r Betriebsleiter/in,Aufsichtskräfte - Unternehmensorganisation und -strategie
71333,3212,Wirtschaftsförderer/-förderin,Berufe in der Wirtschaftsförderung - komplexe Spezialistentätigkeiten
71384,3213,Liquidator/in,Berufe in der Unternehmensorganisation und -strategie (sonstige spezifische Tätigkeitsangabe) - hoch komplexe Tätigkeiten
71423,3214,Dolmetscher/in und Übersetzer/in,Dolmetscher/innen und Übersetzer/innen - komplexe Spezialistentätigkeiten
71424,3214,Dolmetscher/in und Übersetzer/in,Dolmetscher/innen und Übersetzer/innen - hoch komplexe Tätigkeiten
71432,3215,Steno- und Phonotypist/in,Steno- und Phonotypisten/-typistinnen - fachlich ausgerichtete Tätigkeiten
71433,3215,Steno- und Phonotypist/in,Steno- und Phonotypisten/-typistinnen - komplexe Spezialistentätigkeiten
71442,3216,Korrektor/in,"Kodierer/innen, Korrekturleser/innen und verwandte Bürokräfte - fachlich ausgerichtete Tätigkeiten"
71412,3216,Korrektor/in,Fremdsprachensekretäre/-sekretärinnen und Fremdsprachenkorrespondenten/-korrespondentinnen - fachlich ausgerichtete Tätigkeiten
71442,3217,Kodierer/in,"Kodierer/innen, Korrekturleser/innen und verwandte Bürokräfte - fachlich ausgerichtete Tätigkeiten"
71452,3218,Auskunfterteiler/in,Berufe in der Auskunft und Kundeninformation - fachlich ausgerichtete Tätigkeiten
71412,3219,Fremdsprachenassistent/in,Fremdsprachensekretäre/-sekretärinnen und Fremdsprachenkorrespondenten/-korrespondentinnen - fachlich ausgerichtete Tätigkeiten
71413,3219,Fremdsprachenassistent/in,Fremdsprachensekretäre/-sekretärinnen und Fremdsprachenkorrespondenten/-korrespondentinnen - komplexe Spezialistentätigkeiten
71401,3220,Telefonist/in,Büro- und Sekretariatskräfte (ohne Spezialisierung) - Helfer-/Anlerntätigkeiten
71401,3221,Bürohilfskraft,Büro- und Sekretariatskräfte (ohne Spezialisierung) - Helfer-/Anlerntätigkeiten
71442,3221,Bürohilfskraft,"Kodierer/innen, Korrekturleser/innen und verwandte Bürokräfte - fachlich ausgerichtete Tätigkeiten"
71402,3222,Sekretär/in,Büro- und Sekretariatskräfte (ohne Spezialisierung) - fachlich ausgerichtete Tätigkeiten
71403,3222,Sekretär/in,Büro- und Sekretariatskräfte (ohne Spezialisierung) - komplexe Spezialistentätigkeiten
71412,3222,Sekretär/in,Fremdsprachensekretäre/-sekretärinnen und Fremdsprachenkorrespondenten/-korrespondentinnen - fachlich ausgerichtete Tätigkeiten
71493,3223,Büroleiter/in ,Aufsichtskräfte - Büro- und Sekretariat
73112,3529,Rechtsanwalts- und Notarfachangestellte/r,"Assistenz Rechtsanwalt.,Notar.-Fachkraft"
73113,3529,Rechtsanwalts- und Notarfachangestellte/r,"Assistenz Rechtsanwalt.,Notar-Spezialist"
73183,3530,Rechtliche/r Berater/in,"Berufe in Rechtsberatung, -sprechung und -ordnung (sonstige spezifische Tätigkeitsangabe) - komplexe Spezialistentätigkeiten"
73134,3530,Rechtliche/r Berater/in,Rechtsanwälte/-anwältinnen - Experte
73184,3530,Rechtliche/r Berater/in,"Berufe in Rechtsberatung, -sprechung und -ordnung (sonstige spezifische Tätigkeitsangabe) - hoch komplexe Tätigkeiten"
73124,3531,Notar/in,Notare/Notarinnen- Experte
73144,3532,Staatsanwalt/-anwältin,Staatsanwälte/-anwältinnen - Experte
73154,3533,Richter/in,Richter/innen- Experte
73162,3534,Verfassungsschutzbeamt(er/in),Verfassungsschutz - Fachkraft
73163,3534,Verfassungsschutzbeamt(er/in),Verfassungsschutz - Spezialist
73164,3534,Verfassungsschutzbeamt(er/in),Verfassungsschutz - Experte
73194,3537,Rechtsabteilungsleiter/in,"Führung-Rechtsberatung,sprechung,ordnung"
73183,3539,Datenschutzbeauftragte/r,"Rechtsber.,sprech.,ordn.(ssT)-Spezialist"
73252,3540,Sachbearbeiter/in in der öffentlichen Justizverwaltung,Justizverwaltung - Fachkraft
73253,3541,Justizverwaltungsbeamter/-beamtin,Justizverwaltung - Spezialist
73252,3541,Justizverwaltungsbeamter/-beamtin,Justizverwaltung - Fachkraft
73254,3541,Justizverwaltungsbeamter/-beamtin,Justizverwaltung - Experte
73214,3542,Sozialversicherungsbeamter/-beamtin (höh. Dienst),"Sozialverwaltung, -versicherung - Experte"
73294,3543,Behördenleiter/in,Führung - Verwaltung
73212,3544,Sozialversicherungsangestellte/r,"Sozialverwaltung,-versicherung-Fachkraft"
73213,3544,Sozialversicherungsangestellte/r,"Sozialverwaltung,versicherung-Spezialist"
73201,3545,Verwaltungshelfer/in,Öffentliche Verwaltung (o.S.) - Helfer
73204,3546,Verwaltungswissenschaftler/in,Öffentliche Verwaltung (o.S.) - Experte
73231,3547,Steuerverwaltungsbeamter/-beamtin (einf. Dienst),Steuerverwaltung - Helfer
73202,3550,Verwaltungsangestellte/r im öffentlichen Dienst,Öffentliche Verwaltung(o.S.) - Fachkraft
